,history,predict
1783_2016-05-03_11_6,365.0,262.68253
1783_2016-05-03_12_6,279.0,310.42328
1783_2016-05-03_13_6,245.0,282.48862
1783_2016-05-03_14_6,254.0,294.1049
1783_2016-05-03_15_6,380.0,308.65247
1783_2016-05-03_16_6,229.0,280.03806
1783_2016-05-03_17_6,162.0,214.88869
1783_2016-05-03_18_6,110.0,104.0664
1783_2016-05-03_19_6,28.0,9.791791
1783_2016-05-03_20_6,0.0,5.504581
1783_2016-05-03_21_6,0.0,3.0868428
1783_2016-05-03_22_6,0.0,4.9203897
1783_2016-05-03_23_6,3.0,6.2841997
1783_2016-05-04_0_6,4.0,11.4997425
1783_2016-05-04_1_6,230.0,179.18193
1783_2016-05-04_2_6,205.0,226.90182
1783_2016-05-04_3_6,321.0,261.7179
1783_2016-05-04_4_6,342.0,307.18466
1783_2016-05-04_5_6,279.0,269.6379
1783_2016-05-04_6_6,291.0,223.862
1783_2016-05-04_7_6,157.0,237.71176
1783_2016-05-04_8_6,291.0,252.37073
1783_2016-05-04_9_6,297.0,266.6703
1783_2016-05-04_10_6,202.0,280.72922
1783_2016-05-04_11_6,319.0,300.763
1783_2016-05-04_12_6,291.0,332.00067
1783_2016-05-04_13_6,342.0,288.92026
1783_2016-05-04_14_6,278.0,280.49127
1783_2016-05-04_15_6,329.0,324.83328
1783_2016-05-04_16_6,304.0,260.90332
1783_2016-05-04_17_6,195.0,192.72926
1783_2016-05-04_18_6,89.0,53.907745
1783_2016-05-04_19_6,50.0,15.81344
1783_2016-05-04_20_6,24.0,4.027764
1783_2016-05-04_21_6,0.0,3.6440396
1783_2016-05-04_22_6,0.0,3.9084206
1783_2016-05-04_23_6,2.0,6.05376
1783_2016-05-05_0_6,3.0,14.900235
1783_2016-05-05_1_6,118.0,157.07945
1783_2016-05-05_2_6,136.0,194.05176
1783_2016-05-05_3_6,261.0,246.45552
1783_2016-05-05_4_6,322.0,301.5033
1783_2016-05-05_5_6,263.0,278.03876
1783_2016-05-05_6_6,289.0,235.59547
1783_2016-05-05_7_6,270.0,233.5134
1783_2016-05-05_8_6,363.0,279.61877
1783_2016-05-05_9_6,293.0,276.26443
1783_2016-05-05_10_6,219.0,283.90753
1783_2016-05-05_11_6,323.0,306.80182
1783_2016-05-05_12_6,347.0,328.13116
1783_2016-05-05_13_6,375.0,343.2198
1783_2016-05-05_14_6,320.0,313.94562
1783_2016-05-05_15_6,378.0,356.11597
1783_2016-05-05_16_6,384.0,325.3386
1783_2016-05-05_17_6,311.0,244.31793
1783_2016-05-05_18_6,257.0,99.2462
1783_2016-05-05_19_6,1.0,28.109385
1783_2016-05-05_20_6,0.0,8.365545
1783_2016-05-05_21_6,0.0,2.8684149
1783_2016-05-05_22_6,1.0,2.7082813
1783_2016-05-05_23_6,1.0,3.1173835
1783_2016-05-06_0_6,7.0,8.095226
1783_2016-05-06_1_6,86.0,115.784424
1783_2016-05-06_2_6,97.0,159.44514
1783_2016-05-06_3_6,180.0,240.44745
1783_2016-05-06_4_6,265.0,290.88138
1783_2016-05-06_5_6,223.0,270.2795
1783_2016-05-06_6_6,220.0,240.1864
1783_2016-05-06_7_6,200.0,232.47601
1783_2016-05-06_8_6,241.0,305.53595
1783_2016-05-06_9_6,319.0,277.1427
1783_2016-05-06_10_6,348.0,293.18854
1783_2016-05-06_11_6,259.0,314.06323
1783_2016-05-06_12_6,321.0,324.40784
1783_2016-05-06_13_6,297.0,296.4098
1783_2016-05-06_14_6,256.0,268.47733
1783_2016-05-06_15_6,286.0,291.59976
1783_2016-05-06_16_6,214.0,262.4783
1783_2016-05-06_17_6,370.0,190.22536
1783_2016-05-06_18_6,243.0,65.409874
1783_2016-05-06_19_6,5.0,9.304505
1783_2016-05-06_20_6,0.0,6.1383405
1783_2016-05-06_21_6,0.0,4.7364626
1783_2016-05-06_22_6,2.0,4.9248824
1783_2016-05-06_23_6,0.0,4.075403
1783_2016-05-07_0_6,2.0,5.4474597
1783_2016-05-07_1_6,2.0,15.22239
1783_2016-05-07_2_6,39.0,66.46178
1783_2016-05-07_3_6,98.0,94.710236
1783_2016-05-07_4_6,185.0,208.42093
1783_2016-05-07_5_6,115.0,188.64992
1783_2016-05-07_6_6,112.0,126.711075
1783_2016-05-07_7_6,131.0,153.03992
1783_2016-05-07_8_6,135.0,160.95554
1783_2016-05-07_9_6,119.0,180.36429
1783_2016-05-07_10_6,145.0,131.53568
1783_2016-05-07_11_6,215.0,204.3029
1783_2016-05-07_12_6,118.0,151.6737
1783_2016-05-07_13_6,24.0,91.41034
1783_2016-05-07_14_6,70.0,80.767265
1783_2016-05-07_15_6,52.0,80.86389
1783_2016-05-07_16_6,44.0,93.72933
1783_2016-05-07_17_6,57.0,83.945854
1783_2016-05-07_18_6,48.0,40.4519
1783_2016-05-07_19_6,0.0,8.058975
1783_2016-05-07_20_6,0.0,5.3015113
1783_2016-05-07_21_6,0.0,1.8841116
1783_2016-05-07_22_6,0.0,1.231413
1783_2016-05-07_23_6,0.0,2.6803424
1783_2016-05-08_0_6,3.0,6.4617257
1783_2016-05-08_1_6,7.0,13.27712
1783_2016-05-08_2_6,17.0,46.980843
1783_2016-05-08_3_6,73.0,106.82986
1783_2016-05-08_4_6,204.0,208.38179
1783_2016-05-08_5_6,211.0,185.71075
1783_2016-05-08_6_6,205.0,223.58856
1783_2016-05-08_7_6,224.0,224.23122
1783_2016-05-08_8_6,289.0,284.62085
1783_2016-05-08_9_6,310.0,288.7446
1783_2016-05-08_10_6,339.0,298.35672
1783_2016-05-08_11_6,276.0,317.45642
1783_2016-05-08_12_6,399.0,343.81747
1783_2016-05-08_13_6,394.0,318.9042
1783_2016-05-08_14_6,383.0,324.85086
1783_2016-05-08_15_6,440.0,367.9519
1783_2016-05-08_16_6,473.0,358.97894
1783_2016-05-08_17_6,516.0,263.81366
1783_2016-05-08_18_6,98.0,100.42905
1783_2016-05-08_19_6,2.0,31.940807
1783_2016-05-08_20_6,0.0,4.4381304
1783_2016-05-08_21_6,1.0,3.8525808
1783_2016-05-08_22_6,2.0,2.5666103
1783_2016-05-08_23_6,3.0,1.1292685
1783_2016-05-09_0_6,15.0,15.093554
1783_2016-05-09_1_6,267.0,206.92845
1783_2016-05-09_2_6,350.0,293.57587
1783_2016-05-09_3_6,408.0,363.6697
1783_2016-05-09_4_6,419.0,384.8966
1783_2016-05-09_5_6,404.0,314.42557
1783_2016-05-09_6_6,287.0,271.79282
1783_2016-05-09_7_6,242.0,265.91348
1783_2016-05-09_8_6,271.0,319.16653
1783_2016-05-09_9_6,354.0,303.4437
1783_2016-05-09_10_6,328.0,324.31036
1783_2016-05-09_11_6,373.0,310.43448
1783_2016-05-09_12_6,386.0,329.1152
1783_2016-05-09_13_6,344.0,289.002
1783_2016-05-09_14_6,286.0,305.50964
1783_2016-05-09_15_6,353.0,331.15448
1783_2016-05-09_16_6,301.0,323.33142
1783_2016-05-09_17_6,263.0,240.1479
1783_2016-05-09_18_6,10.0,109.450096
1783_2016-05-09_19_6,1.0,20.44336
1783_2016-05-09_20_6,0.0,1.8760879
1783_2016-05-09_21_6,0.0,2.6126268
1783_2016-05-09_22_6,3.0,2.021039
1783_2016-05-09_23_6,1.0,4.2661357
1783_2016-05-10_0_6,7.0,18.242981
1783_2016-05-10_1_6,241.0,194.95993
1783_2016-05-10_2_6,227.0,253.62604
1783_2016-05-10_3_6,254.0,294.56113
1783_2016-05-10_4_6,396.0,355.71536
1783_2016-05-10_5_6,209.0,265.04343
1783_2016-05-10_6_6,234.0,239.22853
1783_2016-05-10_7_6,208.0,226.88596
1783_2016-05-10_8_6,294.0,270.76868
1783_2016-05-10_9_6,288.0,258.2064
1783_2016-05-10_10_6,223.0,264.97314
1783_2016-05-10_11_6,305.0,279.21283
1783_2016-05-10_12_6,371.0,299.2331
1783_2016-05-10_13_6,301.0,272.9647
1783_2016-05-10_14_6,259.0,280.36932
1783_2016-05-10_15_6,287.0,312.1579
1783_2016-05-10_16_6,185.0,273.82544
1783_2016-05-10_17_6,176.0,182.42056
1783_2016-05-10_18_6,40.0,95.07462
1783_2016-05-10_19_6,0.0,13.063967
1783_2016-05-10_20_6,0.0,5.1703634
1783_2016-05-10_21_6,0.0,5.3779078
1783_2016-05-10_22_6,0.0,4.0031457
1783_2016-05-10_23_6,2.0,5.8910975
1783_2016-05-11_0_6,10.0,14.558881
1783_2016-05-11_1_6,202.0,183.7354
1783_2016-05-11_2_6,165.0,217.90172
1783_2016-05-11_3_6,201.0,255.21632
1783_2016-05-11_4_6,324.0,317.39825
1783_2016-05-11_5_6,249.0,258.0028
1783_2016-05-11_6_6,223.0,225.49084
1783_2016-05-11_7_6,221.0,229.85754
1783_2016-05-11_8_6,319.0,251.642
1783_2016-05-11_9_6,290.0,264.52048
1783_2016-05-11_10_6,340.0,266.61118
1783_2016-05-11_11_6,312.0,294.75046
1783_2016-05-11_12_6,385.0,313.91254
1783_2016-05-11_13_6,346.0,304.37256
1783_2016-05-11_14_6,316.0,275.7194
1783_2016-05-11_15_6,242.0,318.9434
1783_2016-05-11_16_6,311.0,268.13385
1783_2016-05-11_17_6,152.0,194.74272
1783_2016-05-11_18_6,14.0,70.443146
1783_2016-05-11_19_6,1.0,20.78107
1783_2016-05-11_20_6,1.0,10.334043
1783_2016-05-11_21_6,0.0,2.9536083
1783_2016-05-11_22_6,1.0,5.891809
1783_2016-05-11_23_6,5.0,5.416303
1783_2016-05-12_0_6,4.0,11.6703
1783_2016-05-12_1_6,142.0,142.65883
1783_2016-05-12_2_6,191.0,182.25766
1783_2016-05-12_3_6,242.0,243.3742
1783_2016-05-12_4_6,363.0,308.31885
1783_2016-05-12_5_6,290.0,266.30914
1783_2016-05-12_6_6,226.0,222.82918
1783_2016-05-12_7_6,194.0,237.77095
1783_2016-05-12_8_6,367.0,308.40607
1783_2016-05-12_9_6,267.0,280.17984
1783_2016-05-12_10_6,392.0,293.96667
1783_2016-05-12_11_6,380.0,316.50555
1783_2016-05-12_12_6,397.0,336.05734
1783_2016-05-12_13_6,264.0,328.3488
1783_2016-05-12_14_6,310.0,316.76163
1783_2016-05-12_15_6,394.0,344.4881
1783_2016-05-12_16_6,348.0,344.00595
1783_2016-05-12_17_6,248.0,285.14868
1783_2016-05-12_18_6,143.0,86.32909
1783_2016-05-12_19_6,11.0,4.5882487
1783_2016-05-12_20_6,1.0,5.609502
1783_2016-05-12_21_6,0.0,2.3770318
1783_2016-05-12_22_6,2.0,3.3060136
1783_2016-05-12_23_6,1.0,5.7956114
1783_2016-05-13_0_6,8.0,11.511584
1783_2016-05-13_1_6,83.0,103.6988
1783_2016-05-13_2_6,133.0,170.66747
1783_2016-05-13_3_6,180.0,226.10707
1783_2016-05-13_4_6,274.0,288.1675
1783_2016-05-13_5_6,303.0,262.65738
1783_2016-05-13_6_6,234.0,228.83746
1783_2016-05-13_7_6,250.0,221.60638
1783_2016-05-13_8_6,321.0,292.39893
1783_2016-05-13_9_6,312.0,272.14594
1783_2016-05-13_10_6,283.0,310.94217
1783_2016-05-13_11_6,312.0,320.28986
1783_2016-05-13_12_6,344.0,321.58636
1783_2016-05-13_13_6,296.0,294.1507
1783_2016-05-13_14_6,279.0,269.4751
1783_2016-05-13_15_6,336.0,295.56122
1783_2016-05-13_16_6,289.0,240.58208
1783_2016-05-13_17_6,197.0,215.47064
1783_2016-05-13_18_6,20.0,81.02487
1783_2016-05-13_19_6,2.0,9.962455
1783_2016-05-13_20_6,0.0,5.89588
1783_2016-05-13_21_6,0.0,2.4054453
1783_2016-05-13_22_6,1.0,2.2727444
1783_2016-05-13_23_6,1.0,4.3593416
1783_2016-05-14_0_6,4.0,7.5883055
1783_2016-05-14_1_6,5.0,14.698534
1783_2016-05-14_2_6,100.0,55.87428
1783_2016-05-14_3_6,60.0,94.65546
1783_2016-05-14_4_6,239.0,194.27637
1783_2016-05-14_5_6,208.0,187.94104
1783_2016-05-14_6_6,132.0,118.54643
1783_2016-05-14_7_6,149.0,145.19563
1783_2016-05-14_8_6,143.0,159.23883
1783_2016-05-14_9_6,200.0,173.95526
1783_2016-05-14_10_6,186.0,140.35757
1783_2016-05-14_11_6,228.0,203.03564
1783_2016-05-14_12_6,193.0,138.6638
1783_2016-05-14_13_6,56.0,82.556625
1783_2016-05-14_14_6,53.0,88.89829
1783_2016-05-14_15_6,80.0,79.79101
1783_2016-05-14_16_6,84.0,95.13804
1783_2016-05-14_17_6,114.0,85.910706
1783_2016-05-14_18_6,21.0,48.888348
1783_2016-05-14_19_6,1.0,11.417071
1783_2016-05-14_20_6,0.0,6.2142644
1783_2016-05-14_21_6,0.0,5.0437
1783_2016-05-14_22_6,0.0,4.56911
1783_2016-05-14_23_6,0.0,5.2030654
1783_2016-05-15_0_6,2.0,8.793486
1783_2016-05-15_1_6,3.0,17.52416
1783_2016-05-15_2_6,32.0,47.970158
1783_2016-05-15_3_6,119.0,105.32366
1783_2016-05-15_4_6,282.0,214.56401
1783_2016-05-15_5_6,249.0,199.296
1783_2016-05-15_6_6,325.0,219.79631
1783_2016-05-15_7_6,327.0,224.28024
1783_2016-05-15_8_6,332.0,282.81714
1783_2016-05-15_9_6,344.0,293.08908
1783_2016-05-15_10_6,349.0,320.92154
1783_2016-05-15_11_6,412.0,328.68695
1783_2016-05-15_12_6,419.0,372.34332
1783_2016-05-15_13_6,320.0,355.92328
1783_2016-05-15_14_6,327.0,349.14798
1783_2016-05-15_15_6,458.0,394.99692
1783_2016-05-15_16_6,458.0,361.2729
1783_2016-05-15_17_6,412.0,307.66525
1783_2016-05-15_18_6,154.0,95.9998
1783_2016-05-15_19_6,23.0,25.977829
1783_2016-05-15_20_6,0.0,1.5366511
1783_2016-05-15_21_6,0.0,1.3211892
1783_2016-05-15_22_6,3.0,1.7339419
1783_2016-05-15_23_6,8.0,2.6515536
1783_2016-05-16_0_6,5.0,13.34356
1783_2016-05-16_1_6,224.0,228.65395
1783_2016-05-16_2_6,344.0,323.5089
1783_2016-05-16_3_6,417.0,330.65808
1783_2016-05-16_4_6,452.0,402.68375
1783_2016-05-16_5_6,348.0,331.07843
1783_2016-05-16_6_6,360.0,280.23428
1783_2016-05-16_7_6,227.0,272.48962
1783_2016-05-16_8_6,290.0,328.8682
1783_2016-05-16_9_6,279.0,316.35492
1783_2016-05-16_10_6,271.0,323.72736
1783_2016-05-16_11_6,288.0,324.22897
1783_2016-05-16_12_6,308.0,351.30957
1783_2016-05-16_13_6,291.0,315.66782
1783_2016-05-16_14_6,319.0,303.0984
1783_2016-05-16_15_6,308.0,340.08273
1783_2016-05-16_16_6,335.0,295.4366
1783_2016-05-16_17_6,354.0,259.44165
1783_2016-05-16_18_6,415.0,89.20188
1783_2016-05-16_19_6,8.0,28.24408
1783_2016-05-16_20_6,0.0,4.3667784
1783_2016-05-16_21_6,0.0,1.5643747
1783_2016-05-16_22_6,0.0,2.0603456
1783_2016-05-16_23_6,3.0,5.2526665
1783_2016-05-17_0_6,11.0,20.826149
1783_2016-05-17_1_6,247.0,222.38469
1783_2016-05-17_2_6,222.0,262.04703
1783_2016-05-17_3_6,309.0,298.19998
1783_2016-05-17_4_6,424.0,347.12918
1783_2016-05-17_5_6,315.0,273.51678
1783_2016-05-17_6_6,226.0,226.00783
1783_2016-05-17_7_6,225.0,231.19565
1783_2016-05-17_8_6,297.0,279.1641
1783_2016-05-17_9_6,276.0,269.1082
1783_2016-05-17_10_6,315.0,271.4026
1783_2016-05-17_11_6,421.0,284.63336
1783_2016-05-17_12_6,370.0,313.405
1783_2016-05-17_13_6,335.0,291.73627
1783_2016-05-17_14_6,294.0,281.4959
1783_2016-05-17_15_6,383.0,309.04947
1783_2016-05-17_16_6,299.0,291.78958
1783_2016-05-17_17_6,234.0,222.71176
1783_2016-05-17_18_6,10.0,99.77561
1783_2016-05-17_19_6,8.0,13.064696
1783_2016-05-17_20_6,0.0,1.1057572
1783_2016-05-17_21_6,0.0,-0.8052603
1783_2016-05-17_22_6,0.0,1.0007412
1783_2016-05-17_23_6,3.0,0.95200264
1783_2016-05-18_0_6,10.0,14.708928
1783_2016-05-18_1_6,217.0,191.25465
1783_2016-05-18_2_6,247.0,230.79236
1783_2016-05-18_3_6,222.0,261.27676
1783_2016-05-18_4_6,343.0,320.30576
1783_2016-05-18_5_6,342.0,277.87024
1783_2016-05-18_6_6,260.0,234.30302
1783_2016-05-18_7_6,181.0,242.25125
1783_2016-05-18_8_6,328.0,287.23782
1783_2016-05-18_9_6,306.0,273.44064
1783_2016-05-18_10_6,347.0,308.64386
1783_2016-05-18_11_6,376.0,314.42047
1783_2016-05-18_12_6,360.0,349.7319
1783_2016-05-18_13_6,301.0,306.4797
1783_2016-05-18_14_6,281.0,297.32944
1783_2016-05-18_15_6,407.0,340.32983
1783_2016-05-18_16_6,226.0,302.3675
1783_2016-05-18_17_6,232.0,199.60709
1783_2016-05-18_18_6,23.0,63.366173
1783_2016-05-18_19_6,0.0,26.497509
1783_2016-05-18_20_6,0.0,9.369101
1783_2016-05-18_21_6,0.0,-0.8052603
1783_2016-05-18_22_6,1.0,3.8450928
1783_2016-05-18_23_6,2.0,7.4886103
1783_2016-05-19_0_6,5.0,14.470803
1783_2016-05-19_1_6,176.0,158.83276
1783_2016-05-19_2_6,154.0,193.44016
1783_2016-05-19_3_6,305.0,247.2144
1783_2016-05-19_4_6,341.0,323.834
1783_2016-05-19_5_6,269.0,291.1235
1783_2016-05-19_6_6,264.0,239.49641
1783_2016-05-19_7_6,216.0,242.47433
1783_2016-05-19_8_6,340.0,302.93234
1783_2016-05-19_9_6,352.0,292.76035
1783_2016-05-19_10_6,334.0,322.23636
1783_2016-05-19_11_6,407.0,323.80035
1783_2016-05-19_12_6,342.0,354.63138
1783_2016-05-19_13_6,394.0,329.14392
1783_2016-05-19_14_6,353.0,310.83755
1783_2016-05-19_15_6,393.0,380.14706
1783_2016-05-19_16_6,258.0,354.46512
1783_2016-05-19_17_6,314.0,265.42062
1783_2016-05-19_18_6,13.0,103.067535
1783_2016-05-19_19_6,19.0,17.729586
1783_2016-05-19_20_6,0.0,-2.7238338
1783_2016-05-19_21_6,0.0,0.36110932
1783_2016-05-19_22_6,1.0,2.0215874
1783_2016-05-19_23_6,3.0,2.3568335
1783_2016-05-20_0_6,5.0,10.456127
1783_2016-05-20_1_6,133.0,114.23094
1783_2016-05-20_2_6,148.0,161.62408
1783_2016-05-20_3_6,263.0,230.02528
1783_2016-05-20_4_6,272.0,286.6953
1783_2016-05-20_5_6,279.0,272.10925
1783_2016-05-20_6_6,191.0,242.08751
1783_2016-05-20_7_6,184.0,238.21605
1783_2016-05-20_8_6,409.0,314.79825
1783_2016-05-20_9_6,304.0,299.36655
1783_2016-05-20_10_6,297.0,316.00455
1783_2016-05-20_11_6,400.0,334.00137
1783_2016-05-20_12_6,378.0,324.1287
1783_2016-05-20_13_6,290.0,297.31647
1783_2016-05-20_14_6,273.0,284.6721
1783_2016-05-20_15_6,359.0,316.43088
1783_2016-05-20_16_6,256.0,254.00746
1783_2016-05-20_17_6,166.0,227.80087
1783_2016-05-20_18_6,30.0,65.450874
1783_2016-05-20_19_6,1.0,9.92529
1783_2016-05-20_20_6,0.0,4.22528
1783_2016-05-20_21_6,0.0,0.7585928
1783_2016-05-20_22_6,1.0,2.4324515
1783_2016-05-20_23_6,1.0,3.8670146
1783_2016-05-21_0_6,1.0,9.649128
1783_2016-05-21_1_6,4.0,17.402758
1783_2016-05-21_2_6,55.0,65.06791
1783_2016-05-21_3_6,57.0,94.7471
1783_2016-05-21_4_6,202.0,206.7754
1783_2016-05-21_5_6,176.0,194.12656
1783_2016-05-21_6_6,126.0,122.16455
1783_2016-05-21_7_6,90.0,148.7542
1783_2016-05-21_8_6,143.0,158.85254
1783_2016-05-21_9_6,147.0,180.25923
1783_2016-05-21_10_6,173.0,161.22716
1783_2016-05-21_11_6,181.0,210.49188
1783_2016-05-21_12_6,157.0,157.20232
1783_2016-05-21_13_6,35.0,70.00007
1783_2016-05-21_14_6,70.0,81.87824
1783_2016-05-21_15_6,72.0,78.10474
1783_2016-05-21_16_6,34.0,92.00714
1783_2016-05-21_17_6,59.0,93.30376
1783_2016-05-21_18_6,58.0,52.54167
1783_2016-05-21_19_6,2.0,9.557075
1783_2016-05-21_20_6,0.0,7.2651353
1783_2016-05-21_21_6,0.0,4.9635944
1783_2016-05-21_22_6,0.0,3.6354809
1783_2016-05-21_23_6,5.0,5.3466496
1783_2016-05-22_0_6,0.0,9.172151
1783_2016-05-22_1_6,3.0,16.46266
1783_2016-05-22_2_6,31.0,55.661724
1783_2016-05-22_3_6,124.0,104.37201
1783_2016-05-22_4_6,240.0,204.98167
1783_2016-05-22_5_6,202.0,199.58041
1783_2016-05-22_6_6,208.0,219.75943
1783_2016-05-22_7_6,255.0,232.93593
1783_2016-05-22_8_6,346.0,279.32056
1783_2016-05-22_9_6,363.0,296.00388
1783_2016-05-22_10_6,398.0,318.4708
1783_2016-05-22_11_6,339.0,331.63113
1783_2016-05-22_12_6,373.0,352.20718
1783_2016-05-22_13_6,390.0,323.4124
1783_2016-05-22_14_6,368.0,337.4176
1783_2016-05-22_15_6,415.0,385.87134
1783_2016-05-22_16_6,424.0,353.2125
1783_2016-05-22_17_6,432.0,297.89914
1783_2016-05-22_18_6,74.0,122.78335
1783_2016-05-22_19_6,0.0,20.329659
1783_2016-05-22_20_6,0.0,5.8522406
1783_2016-05-22_21_6,0.0,2.5930717
1783_2016-05-22_22_6,0.0,3.337408
1783_2016-05-22_23_6,5.0,5.0743895
1783_2016-05-23_0_6,3.0,12.987466
1783_2016-05-23_1_6,276.0,218.10973
1783_2016-05-23_2_6,323.0,310.51324
1783_2016-05-23_3_6,358.0,327.55566
1783_2016-05-23_4_6,429.0,381.4408
1783_2016-05-23_5_6,293.0,320.32782
1783_2016-05-23_6_6,262.0,262.51352
1783_2016-05-23_7_6,244.0,269.0398
1783_2016-05-23_8_6,281.0,331.2977
1783_2016-05-23_9_6,304.0,297.6467
1783_2016-05-23_10_6,341.0,324.39307
1783_2016-05-23_11_6,243.0,308.56714
1783_2016-05-23_12_6,253.0,314.50836
1783_2016-05-23_13_6,341.0,295.77234
1783_2016-05-23_14_6,260.0,303.29828
1783_2016-05-23_15_6,334.0,328.5141
1783_2016-05-23_16_6,296.0,302.19684
1783_2016-05-23_17_6,378.0,271.59775
1783_2016-05-23_18_6,122.0,87.67961
1783_2016-05-23_19_6,11.0,16.390934
1783_2016-05-23_20_6,0.0,9.976643
1783_2016-05-23_21_6,1.0,4.4348974
1783_2016-05-23_22_6,1.0,4.6201963
1783_2016-05-23_23_6,3.0,3.206906
1783_2016-05-24_0_6,5.0,9.978354
1783_2016-05-24_1_6,201.0,208.22932
1783_2016-05-24_2_6,232.0,250.25497
1783_2016-05-24_3_6,235.0,303.97476
1783_2016-05-24_4_6,234.0,342.06232
1783_2016-05-24_5_6,320.0,273.52698
1783_2016-05-24_6_6,224.0,247.50856
1783_2016-05-24_7_6,191.0,230.08432
1783_2016-05-24_8_6,275.0,268.90234
1783_2016-05-24_9_6,229.0,253.80731
1783_2016-05-24_10_6,259.0,248.54369
1783_2016-05-24_11_6,181.0,243.83784
1783_2016-05-24_12_6,307.0,286.77783
1783_2016-05-24_13_6,311.0,284.25027
1783_2016-05-24_14_6,249.0,280.7739
1783_2016-05-24_15_6,318.0,314.6354
1783_2016-05-24_16_6,285.0,274.18445
1783_2016-05-24_17_6,253.0,205.66077
1783_2016-05-24_18_6,28.0,79.640686
1783_2016-05-24_19_6,0.0,32.57888
1783_2016-05-24_20_6,2.0,5.7734857
1783_2016-05-24_21_6,0.0,3.901174
1783_2016-05-24_22_6,0.0,3.422026
1783_2016-05-24_23_6,0.0,5.552675
1783_2016-05-25_0_6,9.0,13.554284
1783_2016-05-25_1_6,172.0,180.77623
1783_2016-05-25_2_6,149.0,219.87984
1783_2016-05-25_3_6,258.0,249.28673
1783_2016-05-25_4_6,274.0,297.5056
1783_2016-05-25_5_6,231.0,269.89026
1783_2016-05-25_6_6,200.0,227.25273
1783_2016-05-25_7_6,172.0,217.87402
1783_2016-05-25_8_6,259.0,260.05286
1783_2016-05-25_9_6,229.0,252.39014
1783_2016-05-25_10_6,397.0,275.5743
1783_2016-05-25_11_6,291.0,282.16873
1783_2016-05-25_12_6,336.0,311.4959
1783_2016-05-25_13_6,222.0,290.16458
1783_2016-05-25_14_6,303.0,265.86856
1783_2016-05-25_15_6,333.0,315.07205
1783_2016-05-25_16_6,321.0,271.39496
1783_2016-05-25_17_6,173.0,203.28362
1783_2016-05-25_18_6,35.0,52.891525
1783_2016-05-25_19_6,2.0,26.210604
1783_2016-05-25_20_6,0.0,9.287478
1783_2016-05-25_21_6,0.0,6.4532022
1783_2016-05-25_22_6,3.0,4.4673595
1783_2016-05-25_23_6,2.0,4.68679
1783_2016-05-26_0_6,9.0,11.854963
1783_2016-05-26_1_6,152.0,146.71701
1783_2016-05-26_2_6,103.0,174.41042
1783_2016-05-26_3_6,207.0,248.51053
1783_2016-05-26_4_6,288.0,291.6348
1783_2016-05-26_5_6,212.0,254.75143
1783_2016-05-26_6_6,225.0,222.35387
1783_2016-05-26_7_6,191.0,223.65814
1783_2016-05-26_8_6,319.0,273.23764
1783_2016-05-26_9_6,347.0,260.52066
1783_2016-05-26_10_6,292.0,294.34464
1783_2016-05-26_11_6,275.0,308.968
1783_2016-05-26_12_6,340.0,321.68594
1783_2016-05-26_13_6,364.0,307.0903
1783_2016-05-26_14_6,377.0,303.17572
1783_2016-05-26_15_6,332.0,348.20728
1783_2016-05-26_16_6,254.0,333.10062
1783_2016-05-26_17_6,220.0,238.17406
1783_2016-05-26_18_6,69.0,78.98248
1783_2016-05-26_19_6,13.0,12.135806
1783_2016-05-26_20_6,0.0,3.1661148
1783_2016-05-26_21_6,0.0,2.2925246
1783_2016-05-26_22_6,2.0,1.2911842
1783_2016-05-26_23_6,3.0,4.250396
1783_2016-05-27_0_6,6.0,8.261009
1783_2016-05-27_1_6,68.0,106.614586
1783_2016-05-27_2_6,102.0,149.65051
1783_2016-05-27_3_6,140.0,209.09845
1783_2016-05-27_4_6,280.0,274.28207
1783_2016-05-27_5_6,209.0,246.0677
1783_2016-05-27_6_6,235.0,227.95883
1783_2016-05-27_7_6,197.0,213.53265
1783_2016-05-27_8_6,289.0,303.7035
1783_2016-05-27_9_6,307.0,266.88605
1783_2016-05-27_10_6,267.0,289.60016
1783_2016-05-27_11_6,300.0,291.5537
1783_2016-05-27_12_6,272.0,315.43338
1783_2016-05-27_13_6,200.0,282.74774
1783_2016-05-27_14_6,279.0,266.57123
1783_2016-05-27_15_6,239.0,300.07535
1783_2016-05-27_16_6,211.0,239.11345
1783_2016-05-27_17_6,183.0,202.61745
1783_2016-05-27_18_6,46.0,72.8682
1783_2016-05-27_19_6,0.0,26.262947
1783_2016-05-27_20_6,1.0,1.8697126
1783_2016-05-27_21_6,0.0,1.2396264
1783_2016-05-27_22_6,1.0,1.3540616
1783_2016-05-27_23_6,0.0,1.8299809
1783_2016-05-28_0_6,3.0,2.8771825
1783_2016-05-28_1_6,7.0,5.893561
1783_2016-05-28_2_6,66.0,48.673756
1783_2016-05-28_3_6,63.0,85.653496
1783_2016-05-28_4_6,265.0,194.09923
1783_2016-05-28_5_6,128.0,176.94582
1783_2016-05-28_6_6,105.0,123.0159
1783_2016-05-28_7_6,90.0,139.04053
1783_2016-05-28_8_6,149.0,155.08746
1783_2016-05-28_9_6,152.0,169.51622
1783_2016-05-28_10_6,127.0,152.11139
1783_2016-05-28_11_6,165.0,189.57698
1783_2016-05-28_12_6,134.0,148.41937
1783_2016-05-28_13_6,42.0,70.14242
1783_2016-05-28_14_6,43.0,70.477646
1783_2016-05-28_15_6,45.0,75.29884
