,history,predict
1384_2016-05-26_1_1,60.0,74.04116
1384_2016-05-26_2_1,39.0,42.822655
1384_2016-05-26_3_1,65.0,66.52669
1384_2016-05-26_4_1,171.0,158.87073
1384_2016-05-26_5_1,486.0,475.621
1384_2016-05-26_6_1,660.0,760.4428
1384_2016-05-26_7_1,542.0,603.2725
1384_2016-05-26_8_1,547.0,534.44684
1384_2016-05-26_9_1,549.0,506.2415
1384_2016-05-26_10_1,524.0,511.68756
1384_2016-05-26_11_1,472.0,503.16772
1384_2016-05-26_12_1,475.0,456.94693
1384_2016-05-26_13_1,585.0,498.84854
1384_2016-05-26_14_1,567.0,585.7796
1384_2016-05-26_15_1,446.0,456.79807
1384_2016-05-26_16_1,624.0,596.6015
1384_2016-05-26_17_1,660.0,687.90924
1384_2016-05-26_18_1,572.0,624.15894
1384_2016-05-26_19_1,532.0,500.9634
1384_2016-05-26_20_1,414.0,519.9036
1384_2016-05-26_21_1,393.0,397.36133
1384_2016-05-26_22_1,307.0,306.17676
1384_2016-05-26_23_1,228.0,214.22623
1384_2016-05-27_0_1,151.0,138.38676
1384_2016-05-27_1_1,105.0,87.192894
1384_2016-05-27_2_1,59.0,66.200645
1384_2016-05-27_3_1,88.0,72.76811
1384_2016-05-27_4_1,160.0,163.00436
1384_2016-05-27_5_1,428.0,454.88126
1384_2016-05-27_6_1,794.0,710.0142
1384_2016-05-27_7_1,845.0,718.54517
1384_2016-05-27_8_1,669.0,747.0862
1384_2016-05-27_9_1,572.0,578.55444
1384_2016-05-27_10_1,543.0,550.7965
1384_2016-05-27_11_1,568.0,512.7253
1384_2016-05-27_12_1,489.0,534.63184
1384_2016-05-27_13_1,548.0,553.0965
1384_2016-05-27_14_1,531.0,545.2276
1384_2016-05-27_15_1,488.0,468.7582
1384_2016-05-27_16_1,552.0,627.14386
1384_2016-05-27_17_1,592.0,673.4188
1384_2016-05-27_18_1,609.0,631.42194
1384_2016-05-27_19_1,458.0,514.9755
1384_2016-05-27_20_1,390.0,470.24564
1384_2016-05-27_21_1,389.0,413.57043
1384_2016-05-27_22_1,338.0,391.10785
1384_2016-05-27_23_1,264.0,315.65775
1384_2016-05-28_0_1,210.0,205.09726
1384_2016-05-28_1_1,154.0,157.35472
1384_2016-05-28_2_1,81.0,111.15734
1384_2016-05-28_3_1,91.0,64.31485
1384_2016-05-28_4_1,95.0,76.25297
1384_2016-05-28_5_1,184.0,158.29
1384_2016-05-28_6_1,258.0,306.68698
1384_2016-05-28_7_1,396.0,431.07626
1384_2016-05-28_8_1,476.0,555.16724
1384_2016-05-28_9_1,507.0,561.67334
1384_2016-05-28_10_1,540.0,557.4693
1384_2016-05-28_11_1,528.0,578.6535
1384_2016-05-28_12_1,503.0,538.54346
1384_2016-05-28_13_1,426.0,500.69916
1384_2016-05-28_14_1,388.0,454.3973
1384_2016-05-28_15_1,373.0,393.76407
1384_2016-05-28_16_1,406.0,434.9792
1384_2016-05-28_17_1,493.0,452.1263
1384_2016-05-28_18_1,421.0,527.3247
1384_2016-05-28_19_1,343.0,369.80038
1384_2016-05-28_20_1,334.0,351.22473
1384_2016-05-28_21_1,297.0,364.14886
1384_2016-05-28_22_1,265.0,303.07895
1384_2016-05-28_23_1,238.0,242.0935
1384_2016-05-29_0_1,141.0,192.70251
1384_2016-05-29_1_1,102.0,89.442566
1384_2016-05-29_2_1,83.0,78.88703
1384_2016-05-29_3_1,73.0,61.397675
1384_2016-05-29_4_1,42.0,54.789223
1384_2016-05-29_5_1,112.0,90.385185
1384_2016-05-29_6_1,163.0,176.29185
1384_2016-05-29_7_1,242.0,238.08746
1384_2016-05-29_8_1,329.0,355.0383
1384_2016-05-29_9_1,422.0,437.17474
1384_2016-05-29_10_1,486.0,467.43878
1384_2016-05-29_11_1,438.0,509.39804
1384_2016-05-29_12_1,443.0,421.19864
1384_2016-05-29_13_1,414.0,424.28326
1384_2016-05-29_14_1,337.0,415.07632
1384_2016-05-29_15_1,327.0,339.12256
1384_2016-05-29_16_1,365.0,372.5229
1384_2016-05-29_17_1,349.0,388.58386
1384_2016-05-29_18_1,317.0,292.51822
1384_2016-05-29_19_1,284.0,272.1426
1384_2016-05-29_20_1,283.0,245.76236
1384_2016-05-29_21_1,252.0,237.401
1384_2016-05-29_22_1,276.0,156.79724
1384_2016-05-29_23_1,207.0,148.3874
1384_2016-05-30_0_1,155.0,101.14612
1384_2016-05-30_1_1,96.0,69.50939
1384_2016-05-30_2_1,58.0,37.88416
1384_2016-05-30_3_1,40.0,64.20628
1384_2016-05-30_4_1,56.0,107.190994
1384_2016-05-30_5_1,108.0,141.41383
1384_2016-05-30_6_1,139.0,226.33249
1384_2016-05-30_7_1,165.0,170.65665
1384_2016-05-30_8_1,235.0,198.16435
1384_2016-05-30_9_1,325.0,277.5335
1384_2016-05-30_10_1,336.0,331.40158
1384_2016-05-30_11_1,466.0,337.55637
1384_2016-05-30_12_1,385.0,406.21558
1384_2016-05-30_13_1,438.0,411.8541
1384_2016-05-30_14_1,388.0,447.2313
1384_2016-05-30_15_1,404.0,339.75946
1384_2016-05-30_16_1,400.0,450.3606
1384_2016-05-30_17_1,406.0,440.85968
1384_2016-05-30_18_1,411.0,385.76898
1384_2016-05-30_19_1,295.0,318.58704
1384_2016-05-30_20_1,267.0,275.28882
1384_2016-05-30_21_1,207.0,213.9728
1384_2016-05-30_22_1,170.0,150.7476
1384_2016-05-30_23_1,127.0,106.18575
1384_2016-05-31_0_1,65.0,62.351326
1384_2016-05-31_1_1,33.0,40.199684
1384_2016-05-31_2_1,28.0,16.41906
1384_2016-05-31_3_1,64.0,40.377987
1384_2016-05-31_4_1,145.0,143.27954
1384_2016-05-31_5_1,426.0,447.9085
1384_2016-05-31_6_1,764.0,645.65063
1384_2016-05-31_7_1,733.0,660.3723
1384_2016-05-31_8_1,650.0,614.60583
1384_2016-05-31_9_1,480.0,560.0319
1384_2016-05-31_10_1,463.0,453.85297
1384_2016-05-31_11_1,495.0,462.1193
1384_2016-05-31_12_1,491.0,455.0053
1384_2016-05-31_13_1,510.0,499.29675
1384_2016-05-31_14_1,561.0,512.16895
1384_2016-05-31_15_1,467.0,465.78262
1384_2016-05-31_16_1,531.0,549.2168
1384_2016-05-31_17_1,552.0,591.8704
1385_2016-04-30_23_1,143.0,133.8414
1385_2016-05-01_0_1,122.0,93.84553
1385_2016-05-01_1_1,99.0,73.26704
1385_2016-05-01_2_1,67.0,60.93606
1385_2016-05-01_3_1,34.0,53.867805
1385_2016-05-01_4_1,48.0,38.434616
1385_2016-05-01_5_1,67.0,85.56099
1385_2016-05-01_6_1,128.0,132.19289
1385_2016-05-01_7_1,192.0,177.76071
1385_2016-05-01_8_1,283.0,275.20752
1385_2016-05-01_9_1,367.0,342.61398
1385_2016-05-01_10_1,359.0,350.9152
1385_2016-05-01_11_1,366.0,363.68182
1385_2016-05-01_12_1,364.0,315.1278
1385_2016-05-01_13_1,317.0,305.36768
1385_2016-05-01_14_1,286.0,308.08575
1385_2016-05-01_15_1,308.0,277.4817
1385_2016-05-01_16_1,304.0,295.9301
1385_2016-05-01_17_1,289.0,299.33017
1385_2016-05-01_18_1,219.0,245.16626
1385_2016-05-01_19_1,173.0,191.79485
1385_2016-05-01_20_1,135.0,138.83234
1385_2016-05-01_21_1,116.0,122.63727
1385_2016-05-01_22_1,54.0,87.66895
1385_2016-05-01_23_1,51.0,36.48018
1385_2016-05-02_0_1,12.0,27.69317
1385_2016-05-02_1_1,9.0,15.996962
1385_2016-05-02_2_1,10.0,13.224246
1385_2016-05-02_3_1,34.0,28.582903
1385_2016-05-02_4_1,82.0,80.36297
1385_2016-05-02_5_1,262.0,221.33774
1385_2016-05-02_6_1,489.0,452.71796
1385_2016-05-02_7_1,509.0,494.4755
1385_2016-05-02_8_1,354.0,380.44186
1385_2016-05-02_9_1,281.0,298.28806
1385_2016-05-02_10_1,280.0,270.51938
1385_2016-05-02_11_1,295.0,298.54745
1385_2016-05-02_12_1,270.0,270.54117
1385_2016-05-02_13_1,275.0,295.42932
1385_2016-05-02_14_1,381.0,352.21268
1385_2016-05-02_15_1,265.0,312.15063
1385_2016-05-02_16_1,392.0,309.16968
1385_2016-05-02_17_1,345.0,369.6971
1385_2016-05-02_18_1,260.0,282.1581
1385_2016-05-02_19_1,205.0,213.79129
1385_2016-05-02_20_1,224.0,167.65332
1385_2016-05-02_21_1,126.0,155.57683
1385_2016-05-02_22_1,74.0,82.449196
1385_2016-05-02_23_1,56.0,45.66459
1385_2016-05-03_0_1,30.0,30.198427
1385_2016-05-03_1_1,19.0,24.640415
1385_2016-05-03_2_1,14.0,18.597599
1385_2016-05-03_3_1,35.0,29.47266
1385_2016-05-03_4_1,100.0,91.3912
1385_2016-05-03_5_1,252.0,253.39122
1385_2016-05-03_6_1,525.0,503.3484
1385_2016-05-03_7_1,561.0,534.06396
1385_2016-05-03_8_1,405.0,418.2077
1385_2016-05-03_9_1,340.0,328.54782
1385_2016-05-03_10_1,325.0,318.23227
1385_2016-05-03_11_1,336.0,314.73535
1385_2016-05-03_12_1,296.0,302.12253
1385_2016-05-03_13_1,330.0,316.82944
1385_2016-05-03_14_1,470.0,392.3237
1385_2016-05-03_15_1,293.0,346.57007
1385_2016-05-03_16_1,392.0,374.45804
1385_2016-05-03_17_1,400.0,380.77707
1385_2016-05-03_18_1,329.0,310.7621
1385_2016-05-03_19_1,305.0,255.42978
1385_2016-05-03_20_1,184.0,251.29909
1385_2016-05-03_21_1,147.0,135.44942
1385_2016-05-03_22_1,104.0,87.61804
1385_2016-05-03_23_1,48.0,61.649704
1385_2016-05-04_0_1,18.0,29.5438
1385_2016-05-04_1_1,12.0,19.815123
1385_2016-05-04_2_1,6.0,14.493629
1385_2016-05-04_3_1,29.0,25.527681
1385_2016-05-04_4_1,78.0,88.46197
1385_2016-05-04_5_1,252.0,241.11804
1385_2016-05-04_6_1,555.0,503.96188
1385_2016-05-04_7_1,569.0,585.5438
1385_2016-05-04_8_1,422.0,422.31094
1385_2016-05-04_9_1,353.0,346.94263
1385_2016-05-04_10_1,343.0,318.15143
1385_2016-05-04_11_1,351.0,344.5412
1385_2016-05-04_12_1,316.0,309.3142
1385_2016-05-04_13_1,389.0,329.10754
1385_2016-05-04_14_1,440.0,435.55225
1385_2016-05-04_15_1,328.0,323.36243
1385_2016-05-04_16_1,423.0,392.9168
1385_2016-05-04_17_1,390.0,419.29956
1385_2016-05-04_18_1,310.0,340.09882
1385_2016-05-04_19_1,247.0,256.5791
1385_2016-05-04_20_1,272.0,208.1391
1385_2016-05-04_21_1,155.0,191.5603
1385_2016-05-04_22_1,108.0,103.37186
1385_2016-05-04_23_1,59.0,60.768055
1385_2016-05-05_0_1,22.0,34.35008
1385_2016-05-05_1_1,28.0,18.661505
1385_2016-05-05_2_1,11.0,21.996227
1385_2016-05-05_3_1,28.0,32.82787
1385_2016-05-05_4_1,92.0,84.99299
1385_2016-05-05_5_1,251.0,252.60213
1385_2016-05-05_6_1,517.0,516.4193
1385_2016-05-05_7_1,528.0,542.08136
1385_2016-05-05_8_1,441.0,405.70114
1385_2016-05-05_9_1,398.0,362.46924
1385_2016-05-05_10_1,333.0,348.45193
1385_2016-05-05_11_1,318.0,342.05933
1385_2016-05-05_12_1,269.0,298.32764
1385_2016-05-05_13_1,348.0,317.78104
1385_2016-05-05_14_1,448.0,399.44272
1385_2016-05-05_15_1,282.0,337.0813
1385_2016-05-05_16_1,419.0,388.66623
1385_2016-05-05_17_1,423.0,406.62698
1385_2016-05-05_18_1,355.0,338.12723
1385_2016-05-05_19_1,261.0,287.85858
1385_2016-05-05_20_1,289.0,248.56097
1385_2016-05-05_21_1,195.0,202.97717
1385_2016-05-05_22_1,117.0,128.36404
1385_2016-05-05_23_1,69.0,73.120255
1385_2016-05-06_0_1,44.0,42.554783
1385_2016-05-06_1_1,25.0,33.25353
1385_2016-05-06_2_1,21.0,20.589043
1385_2016-05-06_3_1,34.0,34.24403
1385_2016-05-06_4_1,100.0,90.19405
1385_2016-05-06_5_1,247.0,247.54163
1385_2016-05-06_6_1,545.0,499.14725
1385_2016-05-06_7_1,548.0,565.2922
1385_2016-05-06_8_1,437.0,412.74628
1385_2016-05-06_9_1,401.0,368.86786
1385_2016-05-06_10_1,406.0,354.52084
1385_2016-05-06_11_1,392.0,387.55832
1385_2016-05-06_12_1,323.0,331.81952
1385_2016-05-06_13_1,366.0,353.2809
1385_2016-05-06_14_1,400.0,399.93167
1385_2016-05-06_15_1,277.0,300.74686
1385_2016-05-06_16_1,389.0,372.41537
1385_2016-05-06_17_1,399.0,401.65488
1385_2016-05-06_18_1,372.0,359.50342
1385_2016-05-06_19_1,287.0,285.09097
1385_2016-05-06_20_1,205.0,257.7495
1385_2016-05-06_21_1,214.0,195.29318
1385_2016-05-06_22_1,180.0,187.0652
1385_2016-05-06_23_1,108.0,127.70506
1385_2016-05-07_0_1,75.0,75.27738
1385_2016-05-07_1_1,45.0,52.885323
1385_2016-05-07_2_1,31.0,36.217957
1385_2016-05-07_3_1,43.0,37.49608
1385_2016-05-07_4_1,40.0,58.710487
1385_2016-05-07_5_1,100.0,100.17756
1385_2016-05-07_6_1,185.0,197.04282
1385_2016-05-07_7_1,238.0,259.84592
1385_2016-05-07_8_1,405.0,343.18216
1385_2016-05-07_9_1,407.0,400.36163
1385_2016-05-07_10_1,408.0,386.47534
1385_2016-05-07_11_1,434.0,377.33957
1385_2016-05-07_12_1,384.0,368.7342
1385_2016-05-07_13_1,291.0,341.22345
1385_2016-05-07_14_1,323.0,320.7216
1385_2016-05-07_15_1,267.0,264.7481
1385_2016-05-07_16_1,334.0,321.00934
1385_2016-05-07_17_1,343.0,362.81152
1385_2016-05-07_18_1,412.0,348.61484
1385_2016-05-07_19_1,278.0,288.65222
1385_2016-05-07_20_1,227.0,237.33284
1385_2016-05-07_21_1,223.0,228.85509
1385_2016-05-07_22_1,200.0,199.06857
1385_2016-05-07_23_1,154.0,145.28448
1385_2016-05-08_0_1,74.0,103.20421
1385_2016-05-08_1_1,63.0,53.196575
1385_2016-05-08_2_1,36.0,46.122784
1385_2016-05-08_3_1,27.0,39.86096
1385_2016-05-08_4_1,32.0,39.499435
1385_2016-05-08_5_1,79.0,85.09577
1385_2016-05-08_6_1,172.0,158.77422
1385_2016-05-08_7_1,194.0,202.96312
1385_2016-05-08_8_1,284.0,290.18948
1385_2016-05-08_9_1,373.0,358.3471
1385_2016-05-08_10_1,431.0,375.90582
1385_2016-05-08_11_1,399.0,409.77448
1385_2016-05-08_12_1,318.0,345.8323
1385_2016-05-08_13_1,285.0,297.38986
1385_2016-05-08_14_1,262.0,299.0536
1385_2016-05-08_15_1,273.0,246.68767
1385_2016-05-08_16_1,286.0,305.70102
1385_2016-05-08_17_1,271.0,283.0322
1385_2016-05-08_18_1,226.0,237.31628
1385_2016-05-08_19_1,202.0,188.49808
1385_2016-05-08_20_1,182.0,159.63708
1385_2016-05-08_21_1,124.0,141.03601
1385_2016-05-08_22_1,84.0,87.07387
1385_2016-05-08_23_1,49.0,51.91495
1385_2016-05-09_0_1,36.0,24.074427
1385_2016-05-09_1_1,12.0,23.476044
1385_2016-05-09_2_1,4.0,13.421051
1385_2016-05-09_3_1,33.0,25.017635
1385_2016-05-09_4_1,96.0,79.45347
1385_2016-05-09_5_1,224.0,239.76193
1385_2016-05-09_6_1,430.0,438.39035
1385_2016-05-09_7_1,515.0,452.80844
1385_2016-05-09_8_1,356.0,388.7511
1385_2016-05-09_9_1,273.0,310.20624
1385_2016-05-09_10_1,304.0,284.55817
1385_2016-05-09_11_1,294.0,309.45056
1385_2016-05-09_12_1,268.0,260.59174
1385_2016-05-09_13_1,323.0,293.17398
1385_2016-05-09_14_1,384.0,385.0166
1385_2016-05-09_15_1,305.0,299.8956
1385_2016-05-09_16_1,374.0,341.89844
1385_2016-05-09_17_1,390.0,356.91702
1385_2016-05-09_18_1,257.0,308.31274
1385_2016-05-09_19_1,209.0,214.17334
1385_2016-05-09_20_1,163.0,178.20314
1385_2016-05-09_21_1,128.0,114.69468
1385_2016-05-09_22_1,75.0,79.24478
1385_2016-05-09_23_1,37.0,42.47646
1385_2016-05-10_0_1,22.0,19.609411
1385_2016-05-10_1_1,14.0,14.9255905
1385_2016-05-10_2_1,18.0,10.932664
1385_2016-05-10_3_1,32.0,32.18676
1385_2016-05-10_4_1,79.0,94.01006
1385_2016-05-10_5_1,221.0,237.33685
1385_2016-05-10_6_1,486.0,462.7305
1385_2016-05-10_7_1,534.0,512.1341
1385_2016-05-10_8_1,396.0,404.4322
1385_2016-05-10_9_1,340.0,336.07684
1385_2016-05-10_10_1,321.0,340.48953
1385_2016-05-10_11_1,322.0,311.07
1385_2016-05-10_12_1,257.0,287.3636
1385_2016-05-10_13_1,328.0,304.6206
1385_2016-05-10_14_1,443.0,391.18677
1385_2016-05-10_15_1,343.0,331.4382
1385_2016-05-10_16_1,371.0,402.9785
1385_2016-05-10_17_1,448.0,380.7615
1385_2016-05-10_18_1,365.0,341.12622
1385_2016-05-10_19_1,208.0,273.74716
1385_2016-05-10_20_1,238.0,197.60417
1385_2016-05-10_21_1,131.0,150.07567
1385_2016-05-10_22_1,98.0,91.55925
1385_2016-05-10_23_1,57.0,49.74285
1385_2016-05-11_0_1,24.0,27.860199
1385_2016-05-11_1_1,18.0,17.33183
1385_2016-05-11_2_1,9.0,16.789206
1385_2016-05-11_3_1,21.0,28.473583
1385_2016-05-11_4_1,84.0,83.32742
1385_2016-05-11_5_1,224.0,238.27481
1385_2016-05-11_6_1,507.0,467.7123
1385_2016-05-11_7_1,553.0,547.8069
1385_2016-05-11_8_1,406.0,408.12695
1385_2016-05-11_9_1,360.0,349.58887
1385_2016-05-11_10_1,283.0,340.47623
1385_2016-05-11_11_1,328.0,308.13672
1385_2016-05-11_12_1,307.0,282.63025
1385_2016-05-11_13_1,320.0,333.82028
1385_2016-05-11_14_1,382.0,394.7583
1385_2016-05-11_15_1,293.0,296.1774
1385_2016-05-11_16_1,346.0,368.2518
1385_2016-05-11_17_1,374.0,377.08777
1385_2016-05-11_18_1,266.0,322.00906
1385_2016-05-11_19_1,269.0,215.57384
1385_2016-05-11_20_1,270.0,229.75772
1385_2016-05-11_21_1,164.0,180.98364
1385_2016-05-11_22_1,101.0,104.968445
1385_2016-05-11_23_1,60.0,55.09569
1385_2016-05-12_0_1,27.0,33.253204
1385_2016-05-12_1_1,24.0,16.52871
1385_2016-05-12_2_1,20.0,16.887495
1385_2016-05-12_3_1,31.0,32.521465
1385_2016-05-12_4_1,80.0,86.89433
1385_2016-05-12_5_1,238.0,232.66426
1385_2016-05-12_6_1,530.0,498.4459
1385_2016-05-12_7_1,533.0,545.5625
1385_2016-05-12_8_1,414.0,412.94574
1385_2016-05-12_9_1,342.0,355.94208
1385_2016-05-12_10_1,297.0,319.4505
1385_2016-05-12_11_1,285.0,316.97986
1385_2016-05-12_12_1,259.0,268.58743
1385_2016-05-12_13_1,324.0,306.6726
1385_2016-05-12_14_1,396.0,376.0131
1385_2016-05-12_15_1,325.0,304.14786
1385_2016-05-12_16_1,407.0,397.5467
1385_2016-05-12_17_1,470.0,410.19537
1385_2016-05-12_18_1,381.0,355.79877
1385_2016-05-12_19_1,271.0,300.86584
1385_2016-05-12_20_1,284.0,265.64047
1385_2016-05-12_21_1,222.0,190.28171
1385_2016-05-12_22_1,119.0,141.70717
1385_2016-05-12_23_1,67.0,74.84832
1385_2016-05-13_0_1,45.0,39.346203
1385_2016-05-13_1_1,25.0,30.366121
1385_2016-05-13_2_1,23.0,21.364248
1385_2016-05-13_3_1,31.0,34.338905
1385_2016-05-13_4_1,97.0,83.2981
1385_2016-05-13_5_1,212.0,238.02028
1385_2016-05-13_6_1,525.0,460.4374
1385_2016-05-13_7_1,615.0,550.34906
1385_2016-05-13_8_1,426.0,445.2055
1385_2016-05-13_9_1,341.0,364.68295
1385_2016-05-13_10_1,306.0,323.91226
1385_2016-05-13_11_1,362.0,327.57877
1385_2016-05-13_12_1,325.0,305.90378
1385_2016-05-13_13_1,424.0,350.43793
1385_2016-05-13_14_1,426.0,415.97705
1385_2016-05-13_15_1,342.0,327.28525
1385_2016-05-13_16_1,454.0,390.83023
1385_2016-05-13_17_1,377.0,449.70926
1385_2016-05-13_18_1,367.0,351.73114
1385_2016-05-13_19_1,262.0,266.8205
1385_2016-05-13_20_1,214.0,246.77933
1385_2016-05-13_21_1,185.0,196.67017
1385_2016-05-13_22_1,151.0,167.15067
1385_2016-05-13_23_1,125.0,113.80595
1385_2016-05-14_0_1,64.0,79.069885
1385_2016-05-14_1_1,61.0,46.955868
1385_2016-05-14_2_1,28.0,42.161564
1385_2016-05-14_3_1,34.0,34.10148
1385_2016-05-14_4_1,51.0,52.38337
1385_2016-05-14_5_1,106.0,99.49907
1385_2016-05-14_6_1,186.0,204.03668
1385_2016-05-14_7_1,303.0,274.95972
1385_2016-05-14_8_1,363.0,373.8203
1385_2016-05-14_9_1,407.0,369.77725
1385_2016-05-14_10_1,394.0,376.8651
1385_2016-05-14_11_1,382.0,377.10345
1385_2016-05-14_12_1,346.0,342.0933
1385_2016-05-14_13_1,267.0,321.07367
1385_2016-05-14_14_1,316.0,293.0608
1385_2016-05-14_15_1,253.0,274.99863
1385_2016-05-14_16_1,327.0,307.45767
1385_2016-05-14_17_1,471.0,362.77576
1385_2016-05-14_18_1,322.0,410.746
1385_2016-05-14_19_1,256.0,244.91338
1385_2016-05-14_20_1,216.0,228.81607
1385_2016-05-14_21_1,192.0,214.96317
1385_2016-05-14_22_1,199.0,179.26462
1385_2016-05-14_23_1,166.0,141.85529
1385_2016-05-15_0_1,92.0,105.36906
1385_2016-05-15_1_1,57.0,64.30555
1385_2016-05-15_2_1,31.0,41.866123
1385_2016-05-15_3_1,38.0,33.65489
1385_2016-05-15_4_1,31.0,45.770714
1385_2016-05-15_5_1,70.0,79.487946
1385_2016-05-15_6_1,129.0,156.98486
1385_2016-05-15_7_1,206.0,188.79778
1385_2016-05-15_8_1,279.0,275.13184
1385_2016-05-15_9_1,377.0,352.90332
1385_2016-05-15_10_1,410.0,368.23306
1385_2016-05-15_11_1,386.0,384.19974
1385_2016-05-15_12_1,312.0,335.00183
1385_2016-05-15_13_1,377.0,299.4926
1385_2016-05-15_14_1,309.0,341.4247
1385_2016-05-15_15_1,284.0,289.01538
1385_2016-05-15_16_1,264.0,307.35907
1385_2016-05-15_17_1,265.0,295.73846
1385_2016-05-15_18_1,272.0,211.13132
1385_2016-05-15_19_1,188.0,207.94882
1385_2016-05-15_20_1,147.0,167.26106
1385_2016-05-15_21_1,128.0,120.90329
1385_2016-05-15_22_1,91.0,86.94376
1385_2016-05-15_23_1,42.0,59.850586
1385_2016-05-16_0_1,28.0,21.891272
1385_2016-05-16_1_1,16.0,18.652964
1385_2016-05-16_2_1,9.0,12.947629
1385_2016-05-16_3_1,41.0,33.600117
1385_2016-05-16_4_1,103.0,84.79336
1385_2016-05-16_5_1,207.0,235.63448
1385_2016-05-16_6_1,511.0,398.2548
1385_2016-05-16_7_1,504.0,513.54297
1385_2016-05-16_8_1,376.0,366.5155
1385_2016-05-16_9_1,312.0,322.1712
1385_2016-05-16_10_1,261.0,301.58093
1385_2016-05-16_11_1,322.0,289.19626
1385_2016-05-16_12_1,262.0,277.5681
1385_2016-05-16_13_1,295.0,315.28378
1385_2016-05-16_14_1,399.0,358.8915
1385_2016-05-16_15_1,283.0,308.4654
1385_2016-05-16_16_1,324.0,326.76923
1385_2016-05-16_17_1,343.0,341.88638
1385_2016-05-16_18_1,268.0,273.83914
1385_2016-05-16_19_1,234.0,208.67621
1385_2016-05-16_20_1,262.0,195.93985
1385_2016-05-16_21_1,145.0,166.93741
1385_2016-05-16_22_1,86.0,88.38618
1385_2016-05-16_23_1,53.0,46.16233
1385_2016-05-17_0_1,23.0,27.621696
1385_2016-05-17_1_1,18.0,17.411863
1385_2016-05-17_2_1,12.0,13.4561825
1385_2016-05-17_3_1,32.0,32.04917
1385_2016-05-17_4_1,90.0,91.5387
1385_2016-05-17_5_1,221.0,230.98322
1385_2016-05-17_6_1,509.0,486.68057
1385_2016-05-17_7_1,547.0,531.9139
1385_2016-05-17_8_1,394.0,409.7707
1385_2016-05-17_9_1,313.0,338.1273
1385_2016-05-17_10_1,352.0,306.45795
1385_2016-05-17_11_1,314.0,336.25662
1385_2016-05-17_12_1,273.0,290.98157
1385_2016-05-17_13_1,351.0,321.5162
1385_2016-05-17_14_1,474.0,402.0395
1385_2016-05-17_15_1,328.0,348.24112
1385_2016-05-17_16_1,383.0,383.15244
1385_2016-05-17_17_1,384.0,394.43356
1385_2016-05-17_18_1,332.0,300.77866
1385_2016-05-17_19_1,231.0,261.7772
1385_2016-05-17_20_1,247.0,223.3125
1385_2016-05-17_21_1,160.0,155.14708
1385_2016-05-17_22_1,93.0,99.363594
1385_2016-05-17_23_1,42.0,49.78605
1385_2016-05-18_0_1,27.0,21.310625
1385_2016-05-18_1_1,17.0,18.327242
1385_2016-05-18_2_1,12.0,14.839654
1385_2016-05-18_3_1,31.0,29.940456
1385_2016-05-18_4_1,98.0,86.99522
1385_2016-05-18_5_1,232.0,239.86693
1385_2016-05-18_6_1,543.0,499.30026
1385_2016-05-18_7_1,517.0,571.6647
1385_2016-05-18_8_1,410.0,394.99094
1385_2016-05-18_9_1,295.0,336.6598
1385_2016-05-18_10_1,285.0,303.93954
1385_2016-05-18_11_1,309.0,304.8627
1385_2016-05-18_12_1,294.0,275.58566
1385_2016-05-18_13_1,331.0,336.58243
1385_2016-05-18_14_1,360.0,397.43527
1385_2016-05-18_15_1,280.0,282.5798
1385_2016-05-18_16_1,407.0,358.3034
1385_2016-05-18_17_1,428.0,405.18286
1385_2016-05-18_18_1,351.0,350.48706
1385_2016-05-18_19_1,278.0,265.57104
1385_2016-05-18_20_1,250.0,249.9638
1385_2016-05-18_21_1,233.0,168.91109
1385_2016-05-18_22_1,132.0,129.86403
1385_2016-05-18_23_1,65.0,70.59172
1385_2016-05-19_0_1,37.0,38.648876
1385_2016-05-19_1_1,21.0,23.32346
1385_2016-05-19_2_1,13.0,15.841379
1385_2016-05-19_3_1,36.0,32.38744
1385_2016-05-19_4_1,86.0,91.93963
1385_2016-05-19_5_1,235.0,236.06676
1385_2016-05-19_6_1,550.0,510.6088
1385_2016-05-19_7_1,552.0,546.7134
1385_2016-05-19_8_1,403.0,418.87738
1385_2016-05-19_9_1,353.0,333.56784
1385_2016-05-19_10_1,293.0,325.17395
1385_2016-05-19_11_1,315.0,311.914
1385_2016-05-19_12_1,274.0,282.8284
1385_2016-05-19_13_1,361.0,328.93488
1385_2016-05-19_14_1,434.0,396.93518
1385_2016-05-19_15_1,311.0,325.90958
1385_2016-05-19_16_1,429.0,401.95474
1385_2016-05-19_17_1,396.0,425.61752
1385_2016-05-19_18_1,434.0,331.58374
1385_2016-05-19_19_1,262.0,322.90085
1385_2016-05-19_20_1,293.0,264.15012
1385_2016-05-19_21_1,249.0,204.61353
1385_2016-05-19_22_1,104.0,150.28914
1385_2016-05-19_23_1,72.0,72.66695
1385_2016-05-20_0_1,36.0,42.909332
1385_2016-05-20_1_1,21.0,26.194332
1385_2016-05-20_2_1,17.0,18.11171
1385_2016-05-20_3_1,45.0,34.503338
1385_2016-05-20_4_1,92.0,92.97092
1385_2016-05-20_5_1,230.0,231.08905
1385_2016-05-20_6_1,484.0,500.84195
1385_2016-05-20_7_1,564.0,525.8998
1385_2016-05-20_8_1,398.0,411.6177
1385_2016-05-20_9_1,314.0,347.96658
1385_2016-05-20_10_1,291.0,310.25266
1385_2016-05-20_11_1,325.0,326.06256
1385_2016-05-20_12_1,275.0,290.0331
1385_2016-05-20_13_1,332.0,333.81232
