,history,predict
1438_2016-05-15_9_2,16.0,17.44073
1438_2016-05-15_10_2,16.0,15.353549
1438_2016-05-15_11_2,17.0,14.546232
1438_2016-05-15_12_2,29.0,14.143398
1438_2016-05-15_13_2,20.0,13.5185375
1438_2016-05-15_14_2,12.0,14.41696
1438_2016-05-15_15_2,20.0,19.7488
1438_2016-05-15_16_2,9.0,13.027666
1438_2016-05-15_17_2,13.0,11.53877
1438_2016-05-15_18_2,11.0,10.434239
1438_2016-05-15_19_2,6.0,11.097624
1438_2016-05-15_20_2,10.0,11.635056
1438_2016-05-15_21_2,8.0,11.301178
1438_2016-05-15_22_2,8.0,9.336356
1438_2016-05-15_23_2,3.0,5.746653
1438_2016-05-16_0_2,2.0,3.946854
1438_2016-05-16_1_2,1.0,3.4837365
1438_2016-05-16_2_2,3.0,5.4579487
1438_2016-05-16_3_2,7.0,9.986475
1438_2016-05-16_4_2,18.0,17.559814
1438_2016-05-16_5_2,30.0,24.151731
1438_2016-05-16_6_2,19.0,21.756636
1438_2016-05-16_7_2,6.0,12.444074
1438_2016-05-16_8_2,4.0,7.1312103
1438_2016-05-16_9_2,2.0,8.060993
1438_2016-05-16_10_2,8.0,6.748573
1438_2016-05-16_11_2,7.0,6.8310914
1438_2016-05-16_12_2,4.0,9.499132
1438_2016-05-16_13_2,4.0,8.911366
1438_2016-05-16_14_2,10.0,8.352892
1438_2016-05-16_15_2,10.0,12.888444
1438_2016-05-16_16_2,6.0,8.958842
1438_2016-05-16_17_2,9.0,7.058002
1438_2016-05-16_18_2,9.0,7.5623646
1438_2016-05-16_19_2,6.0,8.186225
1438_2016-05-16_20_2,6.0,7.324096
1438_2016-05-16_21_2,8.0,7.7089863
1438_2016-05-16_22_2,8.0,6.0206776
1438_2016-05-16_23_2,3.0,5.1490116
1438_2016-05-17_0_2,1.0,3.0881367
1438_2016-05-17_1_2,2.0,2.5414057
1438_2016-05-17_2_2,6.0,3.525724
1438_2016-05-17_3_2,13.0,8.626081
1438_2016-05-17_4_2,22.0,18.193878
1438_2016-05-17_5_2,30.0,27.187952
1438_2016-05-17_6_2,27.0,22.740158
1438_2016-05-17_7_2,11.0,10.334699
1438_2016-05-17_8_2,7.0,6.3497148
1438_2016-05-17_9_2,5.0,5.599783
1438_2016-05-17_10_2,3.0,6.2230563
1438_2016-05-17_11_2,13.0,5.5856495
1438_2016-05-17_12_2,8.0,6.914282
1438_2016-05-17_13_2,7.0,8.605284
1438_2016-05-17_14_2,9.0,10.046993
1438_2016-05-17_15_2,16.0,14.864429
1438_2016-05-17_16_2,11.0,10.721833
1438_2016-05-17_17_2,7.0,8.747919
1438_2016-05-17_18_2,9.0,8.321438
1438_2016-05-17_19_2,8.0,7.2682447
1438_2016-05-17_20_2,7.0,7.8537745
1438_2016-05-17_21_2,10.0,8.34719
1438_2016-05-17_22_2,8.0,7.396431
1438_2016-05-17_23_2,2.0,5.476155
1438_2016-05-18_0_2,4.0,3.3558936
1438_2016-05-18_1_2,0.0,2.4641964
1438_2016-05-18_2_2,3.0,3.768448
1438_2016-05-18_3_2,10.0,8.35896
1438_2016-05-18_4_2,20.0,20.01029
1438_2016-05-18_5_2,28.0,26.917988
1438_2016-05-18_6_2,30.0,21.64486
1438_2016-05-18_7_2,14.0,11.265129
1438_2016-05-18_8_2,13.0,8.043142
1438_2016-05-18_9_2,7.0,6.4310503
1438_2016-05-18_10_2,9.0,7.687851
1438_2016-05-18_11_2,11.0,8.066422
1438_2016-05-18_12_2,8.0,9.515659
1438_2016-05-18_13_2,9.0,9.191285
1438_2016-05-18_14_2,8.0,9.392191
1438_2016-05-18_15_2,24.0,16.9069
1438_2016-05-18_16_2,18.0,13.131333
1438_2016-05-18_17_2,5.0,10.433123
1438_2016-05-18_18_2,10.0,10.879283
1438_2016-05-18_19_2,8.0,8.450802
1438_2016-05-18_20_2,9.0,9.130651
1438_2016-05-18_21_2,6.0,9.279609
1438_2016-05-18_22_2,5.0,7.3222113
1438_2016-05-18_23_2,4.0,5.8011265
1438_2016-05-19_0_2,5.0,3.887471
1438_2016-05-19_1_2,3.0,3.0980945
1438_2016-05-19_2_2,2.0,4.764627
1438_2016-05-19_3_2,6.0,10.178537
1438_2016-05-19_4_2,21.0,18.03835
1438_2016-05-19_5_2,29.0,26.32172
1438_2016-05-19_6_2,21.0,22.993282
1438_2016-05-19_7_2,13.0,11.986762
1438_2016-05-19_8_2,6.0,6.7170167
1438_2016-05-19_9_2,9.0,6.4909825
1438_2016-05-19_10_2,7.0,6.7025023
1438_2016-05-19_11_2,10.0,9.191477
1438_2016-05-19_12_2,9.0,9.064217
1438_2016-05-19_13_2,9.0,8.919891
1438_2016-05-19_14_2,14.0,10.861408
1438_2016-05-19_15_2,22.0,21.06647
1438_2016-05-19_16_2,14.0,15.599161
1438_2016-05-19_17_2,7.0,10.866845
1438_2016-05-19_18_2,11.0,11.047465
1438_2016-05-19_19_2,9.0,11.15863
1438_2016-05-19_20_2,9.0,9.173486
1438_2016-05-19_21_2,7.0,10.550098
1438_2016-05-19_22_2,9.0,8.545915
1438_2016-05-19_23_2,8.0,6.303329
1438_2016-05-20_0_2,5.0,5.8454814
1438_2016-05-20_1_2,5.0,4.786344
1438_2016-05-20_2_2,6.0,5.55845
1438_2016-05-20_3_2,9.0,11.160088
1438_2016-05-20_4_2,18.0,21.54649
1438_2016-05-20_5_2,35.0,28.028893
1438_2016-05-20_6_2,26.0,21.529364
1438_2016-05-20_7_2,10.0,12.445833
1438_2016-05-20_8_2,9.0,7.8691773
1438_2016-05-20_9_2,6.0,6.829789
1438_2016-05-20_10_2,9.0,7.551202
1438_2016-05-20_11_2,11.0,11.049617
1438_2016-05-20_12_2,8.0,12.07546
1438_2016-05-20_13_2,16.0,10.925583
1438_2016-05-20_14_2,17.0,12.776828
1438_2016-05-20_15_2,29.0,25.591799
1438_2016-05-20_16_2,16.0,20.534979
1438_2016-05-20_17_2,15.0,15.211863
1438_2016-05-20_18_2,11.0,12.098363
1438_2016-05-20_19_2,10.0,11.553472
1438_2016-05-20_20_2,6.0,11.982113
1438_2016-05-20_21_2,11.0,11.557162
1438_2016-05-20_22_2,14.0,11.991235
1438_2016-05-20_23_2,10.0,9.708171
1438_2016-05-21_0_2,11.0,7.8013716
1438_2016-05-21_1_2,6.0,7.296397
1438_2016-05-21_2_2,5.0,7.1152344
1438_2016-05-21_3_2,11.0,7.458378
1438_2016-05-21_4_2,10.0,11.64305
1438_2016-05-21_5_2,20.0,15.42293
1438_2016-05-21_6_2,15.0,18.920763
1438_2016-05-21_7_2,24.0,19.147602
1438_2016-05-21_8_2,17.0,15.170621
1438_2016-05-21_9_2,19.0,14.317749
1438_2016-05-21_10_2,15.0,12.459042
1438_2016-05-21_11_2,14.0,14.835683
1438_2016-05-21_12_2,21.0,12.640955
1438_2016-05-21_13_2,23.0,13.70479
1438_2016-05-21_14_2,12.0,14.681781
1438_2016-05-21_15_2,22.0,20.406902
1438_2016-05-21_16_2,22.0,16.186918
1438_2016-05-21_17_2,10.0,14.909352
1438_2016-05-21_18_2,11.0,12.504195
1438_2016-05-21_19_2,14.0,10.868022
1438_2016-05-21_20_2,14.0,11.382521
1438_2016-05-21_21_2,9.0,13.029552
1438_2016-05-21_22_2,13.0,13.177311
1438_2016-05-21_23_2,6.0,9.48225
1438_2016-05-22_0_2,9.0,7.819491
1438_2016-05-22_1_2,10.0,6.960961
1438_2016-05-22_2_2,7.0,7.2462506
1438_2016-05-22_3_2,7.0,7.9499755
1438_2016-05-22_4_2,10.0,11.11101
1438_2016-05-22_5_2,5.0,13.065909
1438_2016-05-22_6_2,11.0,15.937133
1438_2016-05-22_7_2,20.0,18.004126
1438_2016-05-22_8_2,17.0,17.856258
1438_2016-05-22_9_2,21.0,16.404568
1438_2016-05-22_10_2,10.0,15.012081
1438_2016-05-22_11_2,20.0,15.332129
1438_2016-05-22_12_2,8.0,15.098764
1438_2016-05-22_13_2,9.0,14.085422
1438_2016-05-22_14_2,12.0,12.474516
1438_2016-05-22_15_2,11.0,16.406479
1438_2016-05-22_16_2,16.0,12.07615
1438_2016-05-22_17_2,8.0,8.761177
1438_2016-05-22_18_2,14.0,10.539585
1438_2016-05-22_19_2,10.0,9.172611
1438_2016-05-22_20_2,8.0,10.304405
1438_2016-05-22_21_2,9.0,9.703924
1438_2016-05-22_22_2,11.0,8.079784
1438_2016-05-22_23_2,4.0,4.712625
1438_2016-05-23_0_2,2.0,3.9228866
1438_2016-05-23_1_2,2.0,3.2381577
1438_2016-05-23_2_2,2.0,4.672298
1438_2016-05-23_3_2,15.0,8.858853
1438_2016-05-23_4_2,20.0,16.949108
1438_2016-05-23_5_2,23.0,24.47928
1438_2016-05-23_6_2,30.0,20.350288
1438_2016-05-23_7_2,7.0,10.655125
1438_2016-05-23_8_2,9.0,8.022999
1438_2016-05-23_9_2,4.0,7.2886863
1438_2016-05-23_10_2,10.0,7.1366763
1438_2016-05-23_11_2,6.0,7.4476914
1438_2016-05-23_12_2,6.0,7.6317787
1438_2016-05-23_13_2,6.0,8.306135
1438_2016-05-23_14_2,11.0,9.382052
1438_2016-05-23_15_2,16.0,12.704843
1438_2016-05-23_16_2,19.0,8.857927
1438_2016-05-23_17_2,8.0,7.597606
1438_2016-05-23_18_2,9.0,9.390852
1438_2016-05-23_19_2,7.0,8.422865
1438_2016-05-23_20_2,9.0,7.32667
1438_2016-05-23_21_2,8.0,8.497052
1438_2016-05-23_22_2,4.0,7.0038714
1438_2016-05-23_23_2,1.0,5.2135262
1438_2016-05-24_0_2,2.0,3.146358
1438_2016-05-24_1_2,1.0,2.513977
1438_2016-05-24_2_2,4.0,4.448224
1438_2016-05-24_3_2,2.0,10.323064
1438_2016-05-24_4_2,27.0,18.881117
1438_2016-05-24_5_2,25.0,26.18228
1438_2016-05-24_6_2,20.0,25.025188
1438_2016-05-24_7_2,15.0,9.883442
1438_2016-05-24_8_2,3.0,6.531767
1438_2016-05-24_9_2,5.0,6.8762
1438_2016-05-24_10_2,8.0,5.821401
1438_2016-05-24_11_2,4.0,6.9216714
1438_2016-05-24_12_2,5.0,6.6649165
1438_2016-05-24_13_2,6.0,7.223829
1438_2016-05-24_14_2,11.0,9.765479
1438_2016-05-24_15_2,16.0,15.1266985
1438_2016-05-24_16_2,9.0,11.534236
1438_2016-05-24_17_2,10.0,7.7468677
1438_2016-05-24_18_2,8.0,7.374601
1438_2016-05-24_19_2,9.0,7.461589
1438_2016-05-24_20_2,5.0,7.21159
1438_2016-05-24_21_2,5.0,8.344682
1438_2016-05-24_22_2,1.0,6.2475524
1438_2016-05-24_23_2,3.0,3.8909419
1438_2016-05-25_0_2,5.0,2.6464827
1438_2016-05-25_1_2,5.0,2.0381556
1438_2016-05-25_2_2,1.0,3.341765
1438_2016-05-25_3_2,9.0,8.106672
1438_2016-05-25_4_2,15.0,20.06651
1438_2016-05-25_5_2,28.0,25.585293
1438_2016-05-25_6_2,16.0,20.37047
1438_2016-05-25_7_2,7.0,10.202505
1438_2016-05-25_8_2,4.0,7.0591516
1438_2016-05-25_9_2,2.0,5.1651597
1438_2016-05-25_10_2,5.0,6.008143
1438_2016-05-25_11_2,5.0,6.6843085
1438_2016-05-25_12_2,26.0,6.3213124
1438_2016-05-25_13_2,19.0,6.7990236
1438_2016-05-25_14_2,19.0,11.126873
1438_2016-05-25_15_2,19.0,18.25384
1438_2016-05-25_16_2,19.0,15.002929
1438_2016-05-25_17_2,9.0,8.731675
1438_2016-05-25_18_2,4.0,9.918029
1438_2016-05-25_19_2,7.0,8.671718
1438_2016-05-25_20_2,10.0,7.5075436
1438_2016-05-25_21_2,9.0,7.7220106
1438_2016-05-25_22_2,13.0,6.0154734
1438_2016-05-25_23_2,5.0,5.3861027
1438_2016-05-26_0_2,6.0,5.202518
1438_2016-05-26_1_2,2.0,3.5400512
1438_2016-05-26_2_2,5.0,4.427312
1438_2016-05-26_3_2,9.0,9.350119
1438_2016-05-26_4_2,19.0,19.211023
1438_2016-05-26_5_2,23.0,26.20585
1438_2016-05-26_6_2,19.0,22.052362
1438_2016-05-26_7_2,5.0,10.43833
1438_2016-05-26_8_2,7.0,6.1447463
1438_2016-05-26_9_2,5.0,5.4401746
1438_2016-05-26_10_2,9.0,6.319212
1438_2016-05-26_11_2,7.0,8.345917
1438_2016-05-26_12_2,13.0,9.065048
1438_2016-05-26_13_2,8.0,9.287116
1438_2016-05-26_14_2,10.0,12.776032
1438_2016-05-26_15_2,21.0,20.62662
1438_2016-05-26_16_2,20.0,16.908575
1438_2016-05-26_17_2,9.0,9.913279
1438_2016-05-26_18_2,7.0,11.412871
1438_2016-05-26_19_2,8.0,10.364302
1438_2016-05-26_20_2,4.0,8.963852
1438_2016-05-26_21_2,7.0,9.654862
1438_2016-05-26_22_2,6.0,8.128914
1438_2016-05-26_23_2,7.0,6.061818
1438_2016-05-27_0_2,5.0,5.4669733
1438_2016-05-27_1_2,6.0,4.79956
1438_2016-05-27_2_2,5.0,5.1238813
1438_2016-05-27_3_2,17.0,10.398724
1438_2016-05-27_4_2,18.0,19.483454
1438_2016-05-27_5_2,18.0,29.49443
1438_2016-05-27_6_2,20.0,22.12978
1438_2016-05-27_7_2,7.0,9.685186
1438_2016-05-27_8_2,9.0,7.009519
1438_2016-05-27_9_2,4.0,5.8758755
1438_2016-05-27_10_2,13.0,7.331403
1438_2016-05-27_11_2,8.0,9.510237
1438_2016-05-27_12_2,13.0,12.491545
1438_2016-05-27_13_2,21.0,10.535201
1438_2016-05-27_14_2,16.0,13.061406
1438_2016-05-27_15_2,22.0,25.06376
1438_2016-05-27_16_2,23.0,20.796745
1438_2016-05-27_17_2,15.0,13.954075
1438_2016-05-27_18_2,12.0,11.33974
1438_2016-05-27_19_2,7.0,11.402814
1438_2016-05-27_20_2,13.0,11.537109
1438_2016-05-27_21_2,12.0,10.452433
1438_2016-05-27_22_2,12.0,11.586394
1438_2016-05-27_23_2,11.0,9.835664
1438_2016-05-28_0_2,9.0,7.814327
1438_2016-05-28_1_2,8.0,7.054595
1438_2016-05-28_2_2,6.0,6.61775
1438_2016-05-28_3_2,10.0,8.660227
1438_2016-05-28_4_2,14.0,11.35601
1438_2016-05-28_5_2,11.0,14.27664
1438_2016-05-28_6_2,13.0,18.003548
1438_2016-05-28_7_2,5.0,17.0808
1438_2016-05-28_8_2,17.0,14.424473
1438_2016-05-28_9_2,12.0,11.797383
1438_2016-05-28_10_2,14.0,12.310628
1438_2016-05-28_11_2,8.0,12.615129
1438_2016-05-28_12_2,10.0,13.433942
1438_2016-05-28_13_2,25.0,13.787609
1438_2016-05-28_14_2,11.0,13.274172
1438_2016-05-28_15_2,16.0,18.870863
1438_2016-05-28_16_2,13.0,16.951225
1438_2016-05-28_17_2,4.0,12.598676
1438_2016-05-28_18_2,6.0,9.598558
1438_2016-05-28_19_2,2.0,9.034345
1438_2016-05-28_20_2,12.0,9.580122
1438_2016-05-28_21_2,9.0,9.631196
1438_2016-05-28_22_2,9.0,11.329064
1438_2016-05-28_23_2,6.0,7.8880844
1438_2016-05-29_0_2,4.0,6.1177077
1438_2016-05-29_1_2,8.0,6.4396048
1438_2016-05-29_2_2,13.0,5.458009
1438_2016-05-29_3_2,9.0,6.9008393
1438_2016-05-29_4_2,7.0,10.438317
1438_2016-05-29_5_2,10.0,9.159681
1438_2016-05-29_6_2,8.0,12.120607
1438_2016-05-29_7_2,18.0,14.643263
1438_2016-05-29_8_2,20.0,15.873499
1438_2016-05-29_9_2,19.0,14.924328
1438_2016-05-29_10_2,15.0,13.730358
1438_2016-05-29_11_2,18.0,13.014818
1438_2016-05-29_12_2,18.0,13.451194
1438_2016-05-29_13_2,10.0,13.84701
1438_2016-05-29_14_2,14.0,12.711448
1438_2016-05-29_15_2,16.0,15.006297
1438_2016-05-29_16_2,8.0,11.712733
1438_2016-05-29_17_2,4.0,8.018697
1438_2016-05-29_18_2,16.0,8.739837
1438_2016-05-29_19_2,10.0,7.163401
1438_2016-05-29_20_2,12.0,9.53336
1438_2016-05-29_21_2,15.0,9.563586
1438_2016-05-29_22_2,14.0,7.968989
1438_2016-05-29_23_2,13.0,5.0450273
1438_2016-05-30_0_2,10.0,3.8968892
1438_2016-05-30_1_2,15.0,4.1854725
1438_2016-05-30_2_2,2.0,6.2376256
1438_2016-05-30_3_2,9.0,11.949853
1438_2016-05-30_4_2,11.0,17.90962
1438_2016-05-30_5_2,8.0,23.622993
1438_2016-05-30_6_2,4.0,19.160156
1438_2016-05-30_7_2,6.0,8.619605
1438_2016-05-30_8_2,4.0,5.6924214
1438_2016-05-30_9_2,7.0,6.2811995
1438_2016-05-30_10_2,4.0,7.806988
1438_2016-05-30_11_2,9.0,7.05835
1438_2016-05-30_12_2,6.0,7.332953
1438_2016-05-30_13_2,3.0,8.672297
1438_2016-05-30_14_2,4.0,9.211121
1438_2016-05-30_15_2,13.0,11.744112
1438_2016-05-30_16_2,4.0,8.364792
1438_2016-05-30_17_2,6.0,6.232753
1438_2016-05-30_18_2,5.0,6.7033157
1438_2016-05-30_19_2,8.0,6.171854
1438_2016-05-30_20_2,7.0,6.5356
1438_2016-05-30_21_2,10.0,7.2337847
1438_2016-05-30_22_2,2.0,6.130532
1438_2016-05-30_23_2,4.0,4.9734297
1438_2016-05-31_0_2,2.0,3.0723367
1438_2016-05-31_1_2,4.0,3.4850285
1438_2016-05-31_2_2,1.0,3.6966138
1438_2016-05-31_3_2,9.0,8.209434
1438_2016-05-31_4_2,29.0,15.693718
1438_2016-05-31_5_2,25.0,22.880085
1438_2016-05-31_6_2,18.0,21.109474
1438_2016-05-31_7_2,10.0,9.819079
1438_2016-05-31_8_2,5.0,5.2593937
1438_2016-05-31_9_2,6.0,5.357775
1438_2016-05-31_10_2,1.0,5.5773044
1438_2016-05-31_11_2,5.0,6.2414374
1438_2016-05-31_12_2,7.0,5.8842854
1438_2016-05-31_13_2,9.0,6.8657255
1438_2016-05-31_14_2,13.0,8.828464
1438_2016-05-31_15_2,12.0,14.431369
1438_2016-05-31_16_2,9.0,10.578729
1438_2016-05-31_17_2,6.0,6.9610786
1439_2016-04-30_23_2,18.0,8.9390135
1439_2016-05-01_0_2,5.0,6.2248626
1439_2016-05-01_1_2,7.0,6.8754754
1439_2016-05-01_2_2,9.0,6.6774607
1439_2016-05-01_3_2,5.0,6.968382
1439_2016-05-01_4_2,4.0,7.700833
1439_2016-05-01_5_2,13.0,8.87363
1439_2016-05-01_6_2,19.0,8.997901
1439_2016-05-01_7_2,22.0,11.862102
1439_2016-05-01_8_2,29.0,15.232805
1439_2016-05-01_9_2,28.0,14.110787
1439_2016-05-01_10_2,14.0,11.925193
1439_2016-05-01_11_2,15.0,14.34426
1439_2016-05-01_12_2,7.0,11.807118
1439_2016-05-01_13_2,4.0,8.081387
1439_2016-05-01_14_2,8.0,8.106859
1439_2016-05-01_15_2,7.0,10.212964
1439_2016-05-01_16_2,9.0,7.969669
1439_2016-05-01_17_2,6.0,6.755521
1439_2016-05-01_18_2,5.0,8.138868
1439_2016-05-01_19_2,6.0,8.172087
1439_2016-05-01_20_2,5.0,8.108619
1439_2016-05-01_21_2,9.0,8.888834
1439_2016-05-01_22_2,5.0,7.1080875
1439_2016-05-01_23_2,5.0,6.1727433
1439_2016-05-02_0_2,4.0,3.681658
1439_2016-05-02_1_2,3.0,3.1143787
1439_2016-05-02_2_2,2.0,3.8690672
1439_2016-05-02_3_2,6.0,4.8780107
1439_2016-05-02_4_2,10.0,8.510615
1439_2016-05-02_5_2,22.0,16.876379
1439_2016-05-02_6_2,18.0,13.967408
1439_2016-05-02_7_2,7.0,8.6124115
1439_2016-05-02_8_2,4.0,5.7554064
1439_2016-05-02_9_2,1.0,5.4614344
1439_2016-05-02_10_2,1.0,5.892556
1439_2016-05-02_11_2,6.0,5.1653395
1439_2016-05-02_12_2,5.0,5.5405917
1439_2016-05-02_13_2,8.0,4.404601
1439_2016-05-02_14_2,7.0,5.5121655
1439_2016-05-02_15_2,7.0,7.730846
1439_2016-05-02_16_2,8.0,6.8828173
1439_2016-05-02_17_2,4.0,5.077464
1439_2016-05-02_18_2,7.0,5.754808
1439_2016-05-02_19_2,3.0,6.665869
1439_2016-05-02_20_2,2.0,5.574054
1439_2016-05-02_21_2,5.0,7.0161476
1439_2016-05-02_22_2,7.0,5.821366
1439_2016-05-02_23_2,6.0,5.7376533
1439_2016-05-03_0_2,3.0,2.2100005
1439_2016-05-03_1_2,1.0,2.649011
1439_2016-05-03_2_2,6.0,3.0680423
1439_2016-05-03_3_2,4.0,4.165186
1439_2016-05-03_4_2,8.0,9.327445
1439_2016-05-03_5_2,31.0,18.883802
1439_2016-05-03_6_2,21.0,13.374844
1439_2016-05-03_7_2,11.0,8.608058
1439_2016-05-03_8_2,4.0,5.9151034
1439_2016-05-03_9_2,4.0,4.4495144
1439_2016-05-03_10_2,2.0,4.584869
1439_2016-05-03_11_2,2.0,5.904081
1439_2016-05-03_12_2,6.0,5.825253
1439_2016-05-03_13_2,3.0,4.5621624
1439_2016-05-03_14_2,10.0,6.353484
1439_2016-05-03_15_2,5.0,9.609083
1439_2016-05-03_16_2,1.0,7.311576
1439_2016-05-03_17_2,1.0,5.5051174
1439_2016-05-03_18_2,4.0,6.144527
1439_2016-05-03_19_2,7.0,6.0324106
1439_2016-05-03_20_2,5.0,6.31018
1439_2016-05-03_21_2,5.0,6.031901
1439_2016-05-03_22_2,3.0,5.642156
1439_2016-05-03_23_2,2.0,5.694799
1439_2016-05-04_0_2,1.0,3.1637259
1439_2016-05-04_1_2,3.0,2.0661268
1439_2016-05-04_2_2,4.0,3.078769
1439_2016-05-04_3_2,4.0,4.042035
1439_2016-05-04_4_2,7.0,8.68781
1439_2016-05-04_5_2,21.0,17.008953
1439_2016-05-04_6_2,21.0,13.717674
1439_2016-05-04_7_2,7.0,8.219528
1439_2016-05-04_8_2,2.0,5.754502
1439_2016-05-04_9_2,6.0,4.3808784
1439_2016-05-04_10_2,4.0,4.54588
1439_2016-05-04_11_2,3.0,4.5220637
1439_2016-05-04_12_2,6.0,5.0066853
1439_2016-05-04_13_2,4.0,4.035265
1439_2016-05-04_14_2,2.0,5.0088196
1439_2016-05-04_15_2,7.0,6.4174113
1439_2016-05-04_16_2,6.0,5.936778
1439_2016-05-04_17_2,1.0,4.0979786
1439_2016-05-04_18_2,7.0,6.201318
1439_2016-05-04_19_2,5.0,5.1950593
1439_2016-05-04_20_2,8.0,5.8824587
1439_2016-05-04_21_2,5.0,6.333281
1439_2016-05-04_22_2,3.0,4.5525923
1439_2016-05-04_23_2,2.0,4.9255805
1439_2016-05-05_0_2,4.0,3.0567448
1439_2016-05-05_1_2,5.0,2.301925
1439_2016-05-05_2_2,0.0,3.2086804
1439_2016-05-05_3_2,6.0,4.738785
1439_2016-05-05_4_2,11.0,8.678204
1439_2016-05-05_5_2,21.0,19.485458
1439_2016-05-05_6_2,23.0,14.481867
1439_2016-05-05_7_2,3.0,7.937615
1439_2016-05-05_8_2,1.0,5.328184
1439_2016-05-05_9_2,4.0,4.080053
1439_2016-05-05_10_2,7.0,3.5247896
1439_2016-05-05_11_2,8.0,5.1596985
1439_2016-05-05_12_2,7.0,5.5369344
1439_2016-05-05_13_2,2.0,4.398137
1439_2016-05-05_14_2,5.0,5.4348183
1439_2016-05-05_15_2,7.0,8.545302
1439_2016-05-05_16_2,4.0,7.3042755
1439_2016-05-05_17_2,3.0,5.168254
1439_2016-05-05_18_2,6.0,6.629487
1439_2016-05-05_19_2,5.0,7.172306
1439_2016-05-05_20_2,9.0,6.909905
1439_2016-05-05_21_2,6.0,7.5949297
1439_2016-05-05_22_2,5.0,6.094443
1439_2016-05-05_23_2,8.0,5.855123
1439_2016-05-06_0_2,4.0,4.5052514
1439_2016-05-06_1_2,8.0,3.6466882
1439_2016-05-06_2_2,5.0,4.094453
1439_2016-05-06_3_2,6.0,6.4422193
1439_2016-05-06_4_2,12.0,10.5833435
1439_2016-05-06_5_2,33.0,18.896795
1439_2016-05-06_6_2,27.0,13.802149
1439_2016-05-06_7_2,10.0,7.6796865
1439_2016-05-06_8_2,3.0,5.448135
1439_2016-05-06_9_2,5.0,5.218761
1439_2016-05-06_10_2,3.0,5.295374
1439_2016-05-06_11_2,6.0,7.108607
1439_2016-05-06_12_2,5.0,8.082447
1439_2016-05-06_13_2,6.0,6.145191
1439_2016-05-06_14_2,3.0,6.9891524
1439_2016-05-06_15_2,13.0,11.697926
1439_2016-05-06_16_2,11.0,8.70883
1439_2016-05-06_17_2,12.0,7.6490626
1439_2016-05-06_18_2,12.0,7.3169136
1439_2016-05-06_19_2,7.0,8.404612
1439_2016-05-06_20_2,13.0,9.061447
1439_2016-05-06_21_2,6.0,10.0761175
1439_2016-05-06_22_2,7.0,10.168282
1439_2016-05-06_23_2,4.0,9.415436
1439_2016-05-07_0_2,9.0,7.3770223
1439_2016-05-07_1_2,8.0,6.133934
1439_2016-05-07_2_2,3.0,7.020052
1439_2016-05-07_3_2,3.0,6.651238
1439_2016-05-07_4_2,10.0,6.8669233
1439_2016-05-07_5_2,9.0,10.047782
1439_2016-05-07_6_2,12.0,11.41676
1439_2016-05-07_7_2,15.0,11.112635
1439_2016-05-07_8_2,13.0,8.90615
1439_2016-05-07_9_2,9.0,8.447632
1439_2016-05-07_10_2,15.0,8.640203
1439_2016-05-07_11_2,18.0,8.348129
1439_2016-05-07_12_2,15.0,8.901398
1439_2016-05-07_13_2,14.0,8.233802
1439_2016-05-07_14_2,11.0,7.419277
1439_2016-05-07_15_2,17.0,11.082302
1439_2016-05-07_16_2,11.0,8.990017
1439_2016-05-07_17_2,7.0,9.521131
1439_2016-05-07_18_2,8.0,9.286945
1439_2016-05-07_19_2,10.0,8.913185
1439_2016-05-07_20_2,7.0,9.150942
1439_2016-05-07_21_2,8.0,10.348581
1439_2016-05-07_22_2,10.0,10.520103
1439_2016-05-07_23_2,10.0,10.86396
1439_2016-05-08_0_2,10.0,8.441732
1439_2016-05-08_1_2,11.0,7.689523
1439_2016-05-08_2_2,8.0,8.090254
1439_2016-05-08_3_2,6.0,7.506603
1439_2016-05-08_4_2,6.0,8.380625
1439_2016-05-08_5_2,9.0,10.81656
1439_2016-05-08_6_2,10.0,12.194759
1439_2016-05-08_7_2,12.0,12.304867
1439_2016-05-08_8_2,12.0,14.680295
1439_2016-05-08_9_2,19.0,14.700343
1439_2016-05-08_10_2,5.0,11.078605
1439_2016-05-08_11_2,14.0,12.836255
1439_2016-05-08_12_2,12.0,9.339436
1439_2016-05-08_13_2,6.0,7.889709
1439_2016-05-08_14_2,8.0,8.191464
1439_2016-05-08_15_2,10.0,9.185376
1439_2016-05-08_16_2,5.0,7.87707
1439_2016-05-08_17_2,12.0,6.962349
1439_2016-05-08_18_2,13.0,6.8698473
1439_2016-05-08_19_2,5.0,7.4430165
1439_2016-05-08_20_2,10.0,8.008571
1439_2016-05-08_21_2,16.0,8.1010275
1439_2016-05-08_22_2,10.0,7.309752
1439_2016-05-08_23_2,5.0,6.398327
1439_2016-05-09_0_2,1.0,4.584323
1439_2016-05-09_1_2,2.0,3.943925
1439_2016-05-09_2_2,4.0,3.555444
1439_2016-05-09_3_2,3.0,4.978645
1439_2016-05-09_4_2,9.0,9.788195
1439_2016-05-09_5_2,20.0,17.613218
1439_2016-05-09_6_2,12.0,14.36405
1439_2016-05-09_7_2,8.0,7.936684
1439_2016-05-09_8_2,2.0,4.6662436
1439_2016-05-09_9_2,3.0,4.3866706
1439_2016-05-09_10_2,3.0,4.6917005
1439_2016-05-09_11_2,5.0,5.2910914
1439_2016-05-09_12_2,5.0,5.864513
1439_2016-05-09_13_2,2.0,4.8925653
1439_2016-05-09_14_2,11.0,5.763014
1439_2016-05-09_15_2,7.0,6.32542
