,history,predict
1390_2016-05-18_19_4,18.0,13.444183
1390_2016-05-18_20_4,14.0,12.436379
1390_2016-05-18_21_4,6.0,10.491018
1390_2016-05-18_22_4,6.0,6.716275
1390_2016-05-18_23_4,5.0,5.847298
1390_2016-05-19_0_4,6.0,5.7934256
1390_2016-05-19_1_4,12.0,10.249835
1390_2016-05-19_2_4,18.0,17.173273
1390_2016-05-19_3_4,41.0,31.440353
1390_2016-05-19_4_4,34.0,31.886913
1390_2016-05-19_5_4,20.0,17.004059
1390_2016-05-19_6_4,10.0,11.774888
1390_2016-05-19_7_4,9.0,11.801172
1390_2016-05-19_8_4,12.0,10.82993
1390_2016-05-19_9_4,17.0,11.297234
1390_2016-05-19_10_4,11.0,12.346505
1390_2016-05-19_11_4,7.0,10.3073
1390_2016-05-19_12_4,3.0,8.358406
1390_2016-05-19_13_4,6.0,11.246154
1390_2016-05-19_14_4,11.0,11.882977
1390_2016-05-19_15_4,8.0,13.568611
1390_2016-05-19_16_4,15.0,12.062783
1390_2016-05-19_17_4,8.0,14.641073
1390_2016-05-19_18_4,25.0,16.41999
1390_2016-05-19_19_4,7.0,17.890488
1390_2016-05-19_20_4,23.0,16.728672
1390_2016-05-19_21_4,18.0,12.637864
1390_2016-05-19_22_4,11.0,10.781896
1390_2016-05-19_23_4,7.0,7.1522536
1390_2016-05-20_0_4,11.0,8.391155
1390_2016-05-20_1_4,20.0,11.936874
1390_2016-05-20_2_4,12.0,17.309898
1390_2016-05-20_3_4,47.0,36.77888
1390_2016-05-20_4_4,38.0,35.18868
1390_2016-05-20_5_4,24.0,21.955189
1390_2016-05-20_6_4,14.0,11.649782
1390_2016-05-20_7_4,9.0,12.495149
1390_2016-05-20_8_4,13.0,12.734342
1390_2016-05-20_9_4,12.0,14.179491
1390_2016-05-20_10_4,13.0,14.697171
1390_2016-05-20_11_4,15.0,10.901303
1390_2016-05-20_12_4,16.0,10.396486
1390_2016-05-20_13_4,15.0,13.7374525
1390_2016-05-20_14_4,21.0,16.11481
1390_2016-05-20_15_4,11.0,17.213453
1390_2016-05-20_16_4,21.0,16.640423
1390_2016-05-20_17_4,16.0,17.658407
1390_2016-05-20_18_4,29.0,19.883226
1390_2016-05-20_19_4,30.0,19.652227
1390_2016-05-20_20_4,46.0,25.298014
1390_2016-05-20_21_4,34.0,21.835505
1390_2016-05-20_22_4,24.0,18.82514
1390_2016-05-20_23_4,14.0,15.153454
1390_2016-05-21_0_4,13.0,16.38842
1390_2016-05-21_1_4,16.0,15.221688
1390_2016-05-21_2_4,18.0,16.291155
1390_2016-05-21_3_4,26.0,19.307497
1390_2016-05-21_4_4,31.0,23.648375
1390_2016-05-21_5_4,26.0,23.761528
1390_2016-05-21_6_4,27.0,19.169096
1390_2016-05-21_7_4,32.0,17.8588
1390_2016-05-21_8_4,26.0,18.739727
1390_2016-05-21_9_4,27.0,17.869171
1390_2016-05-21_10_4,37.0,17.975409
1390_2016-05-21_11_4,24.0,16.987896
1390_2016-05-21_12_4,20.0,15.825797
1390_2016-05-21_13_4,14.0,16.613543
1390_2016-05-21_14_4,17.0,22.022614
1390_2016-05-21_15_4,32.0,20.534357
1390_2016-05-21_16_4,36.0,20.36847
1390_2016-05-21_17_4,50.0,20.053925
1390_2016-05-21_18_4,38.0,22.099674
1390_2016-05-21_19_4,34.0,28.191114
1390_2016-05-21_20_4,33.0,32.158527
1390_2016-05-21_21_4,24.0,32.133575
1390_2016-05-21_22_4,22.0,25.77323
1390_2016-05-21_23_4,13.0,19.15658
1390_2016-05-22_0_4,28.0,18.11337
1390_2016-05-22_1_4,10.0,15.979684
1390_2016-05-22_2_4,15.0,17.698515
1390_2016-05-22_3_4,20.0,20.434586
1390_2016-05-22_4_4,23.0,22.804892
1390_2016-05-22_5_4,28.0,21.493576
1390_2016-05-22_6_4,21.0,22.988386
1390_2016-05-22_7_4,30.0,19.939716
1390_2016-05-22_8_4,24.0,19.494127
1390_2016-05-22_9_4,18.0,19.785072
1390_2016-05-22_10_4,19.0,21.952522
1390_2016-05-22_11_4,18.0,19.043543
1390_2016-05-22_12_4,17.0,16.05935
1390_2016-05-22_13_4,20.0,16.594135
1390_2016-05-22_14_4,24.0,16.51277
1390_2016-05-22_15_4,18.0,17.39938
1390_2016-05-22_16_4,23.0,19.311054
1390_2016-05-22_17_4,20.0,19.062416
1390_2016-05-22_18_4,21.0,21.252472
1390_2016-05-22_19_4,22.0,20.171446
1390_2016-05-22_20_4,19.0,19.142574
1390_2016-05-22_21_4,14.0,13.378036
1390_2016-05-22_22_4,6.0,8.175896
1390_2016-05-22_23_4,6.0,6.7144575
1390_2016-05-23_0_4,10.0,7.282159
1390_2016-05-23_1_4,8.0,10.487993
1390_2016-05-23_2_4,16.0,15.836833
1390_2016-05-23_3_4,26.0,29.157621
1390_2016-05-23_4_4,34.0,29.671314
1390_2016-05-23_5_4,7.0,16.316868
1390_2016-05-23_6_4,9.0,11.338727
1390_2016-05-23_7_4,8.0,9.517601
1390_2016-05-23_8_4,7.0,9.912757
1390_2016-05-23_9_4,4.0,8.493645
1390_2016-05-23_10_4,10.0,11.343996
1390_2016-05-23_11_4,12.0,8.994383
1390_2016-05-23_12_4,7.0,7.6254444
1390_2016-05-23_13_4,7.0,7.805326
1390_2016-05-23_14_4,9.0,9.099213
1390_2016-05-23_15_4,3.0,9.676752
1390_2016-05-23_16_4,14.0,12.009221
1390_2016-05-23_17_4,15.0,12.112096
1390_2016-05-23_18_4,11.0,13.794991
1390_2016-05-23_19_4,4.0,11.978469
1390_2016-05-23_20_4,8.0,13.032557
1390_2016-05-23_21_4,6.0,9.098524
1390_2016-05-23_22_4,8.0,6.1963325
1390_2016-05-23_23_4,7.0,3.6134038
1390_2016-05-24_0_4,5.0,3.3406632
1390_2016-05-24_1_4,10.0,6.6337337
1390_2016-05-24_2_4,11.0,13.021118
1390_2016-05-24_3_4,49.0,31.96624
1390_2016-05-24_4_4,35.0,31.107233
1390_2016-05-24_5_4,19.0,17.10571
1390_2016-05-24_6_4,10.0,10.92251
1390_2016-05-24_7_4,8.0,11.041522
1390_2016-05-24_8_4,5.0,11.624409
1390_2016-05-24_9_4,5.0,11.100627
1390_2016-05-24_10_4,5.0,11.924477
1390_2016-05-24_11_4,5.0,9.30161
1390_2016-05-24_12_4,2.0,6.773465
1390_2016-05-24_13_4,8.0,6.7999845
1390_2016-05-24_14_4,9.0,8.10767
1390_2016-05-24_15_4,10.0,8.293348
1390_2016-05-24_16_4,9.0,10.422498
1390_2016-05-24_17_4,13.0,11.957879
1390_2016-05-24_18_4,14.0,13.061143
1390_2016-05-24_19_4,20.0,11.732378
1390_2016-05-24_20_4,10.0,11.842857
1390_2016-05-24_21_4,10.0,9.298044
1390_2016-05-24_22_4,5.0,5.7203197
1390_2016-05-24_23_4,5.0,4.7722926
1390_2016-05-25_0_4,3.0,3.5153315
1390_2016-05-25_1_4,9.0,8.098574
1390_2016-05-25_2_4,15.0,15.494093
1390_2016-05-25_3_4,31.0,33.07457
1390_2016-05-25_4_4,26.0,35.02639
1390_2016-05-25_5_4,9.0,17.33299
1390_2016-05-25_6_4,7.0,11.129679
1390_2016-05-25_7_4,11.0,9.726817
1390_2016-05-25_8_4,5.0,9.189375
1390_2016-05-25_9_4,9.0,8.69111
1390_2016-05-25_10_4,13.0,9.211286
1390_2016-05-25_11_4,6.0,8.504839
1390_2016-05-25_12_4,10.0,5.467543
1390_2016-05-25_13_4,14.0,8.213091
1390_2016-05-25_14_4,14.0,9.497742
1390_2016-05-25_15_4,9.0,10.075846
1390_2016-05-25_16_4,13.0,11.300744
1390_2016-05-25_17_4,15.0,14.646714
1390_2016-05-25_18_4,23.0,17.332209
1390_2016-05-25_19_4,19.0,14.7710285
1390_2016-05-25_20_4,20.0,13.476015
1390_2016-05-25_21_4,8.0,10.229456
1390_2016-05-25_22_4,9.0,7.7285857
1390_2016-05-25_23_4,7.0,6.2788596
1390_2016-05-26_0_4,6.0,7.2588806
1390_2016-05-26_1_4,12.0,10.174518
1390_2016-05-26_2_4,13.0,17.089096
1390_2016-05-26_3_4,41.0,33.460804
1390_2016-05-26_4_4,39.0,31.074343
1390_2016-05-26_5_4,18.0,16.517183
1390_2016-05-26_6_4,5.0,10.414985
1390_2016-05-26_7_4,8.0,11.597109
1390_2016-05-26_8_4,19.0,10.65851
1390_2016-05-26_9_4,8.0,11.178862
1390_2016-05-26_10_4,11.0,11.123899
1390_2016-05-26_11_4,7.0,9.480684
1390_2016-05-26_12_4,13.0,8.790564
1390_2016-05-26_13_4,15.0,10.145737
1390_2016-05-26_14_4,17.0,11.692522
1390_2016-05-26_15_4,21.0,12.131817
1390_2016-05-26_16_4,10.0,14.725921
1390_2016-05-26_17_4,17.0,16.222973
1390_2016-05-26_18_4,11.0,19.919079
1390_2016-05-26_19_4,17.0,19.222027
1390_2016-05-26_20_4,22.0,18.143978
1390_2016-05-26_21_4,16.0,15.500793
1390_2016-05-26_22_4,7.0,9.900978
1390_2016-05-26_23_4,6.0,7.935813
1390_2016-05-27_0_4,5.0,9.16248
1390_2016-05-27_1_4,9.0,12.440947
1390_2016-05-27_2_4,14.0,15.935088
1390_2016-05-27_3_4,33.0,38.743008
1390_2016-05-27_4_4,23.0,35.65131
1390_2016-05-27_5_4,17.0,18.176195
1390_2016-05-27_6_4,5.0,10.492861
1390_2016-05-27_7_4,9.0,10.632976
1390_2016-05-27_8_4,12.0,10.703359
1390_2016-05-27_9_4,14.0,11.151122
1390_2016-05-27_10_4,16.0,10.733968
1390_2016-05-27_11_4,10.0,9.692862
1390_2016-05-27_12_4,22.0,9.917924
1390_2016-05-27_13_4,7.0,13.885822
1390_2016-05-27_14_4,8.0,17.6429
1390_2016-05-27_15_4,17.0,17.20539
1390_2016-05-27_16_4,12.0,18.006922
1390_2016-05-27_17_4,22.0,17.53197
1390_2016-05-27_18_4,18.0,18.087646
1390_2016-05-27_19_4,11.0,22.29557
1390_2016-05-27_20_4,27.0,26.745361
1390_2016-05-27_21_4,21.0,22.565418
1390_2016-05-27_22_4,10.0,17.301983
1390_2016-05-27_23_4,22.0,10.575103
1390_2016-05-28_0_4,16.0,12.199959
1390_2016-05-28_1_4,11.0,11.070168
1390_2016-05-28_2_4,8.0,12.394474
1390_2016-05-28_3_4,10.0,19.47438
1390_2016-05-28_4_4,12.0,23.183508
1390_2016-05-28_5_4,15.0,22.446815
1390_2016-05-28_6_4,11.0,18.09525
1390_2016-05-28_7_4,15.0,16.414783
1390_2016-05-28_8_4,14.0,17.062317
1390_2016-05-28_9_4,11.0,16.32211
1390_2016-05-28_10_4,13.0,16.339293
1390_2016-05-28_11_4,10.0,15.989013
1390_2016-05-28_12_4,14.0,12.859807
1390_2016-05-28_13_4,7.0,11.974318
1390_2016-05-28_14_4,14.0,15.122127
1390_2016-05-28_15_4,14.0,17.023832
1390_2016-05-28_16_4,10.0,16.210293
1390_2016-05-28_17_4,14.0,18.285099
1390_2016-05-28_18_4,21.0,19.57555
1390_2016-05-28_19_4,22.0,23.24014
1390_2016-05-28_20_4,29.0,25.94653
1390_2016-05-28_21_4,29.0,23.258728
1390_2016-05-28_22_4,19.0,17.719887
1390_2016-05-28_23_4,10.0,13.950065
1390_2016-05-29_0_4,16.0,17.055967
1390_2016-05-29_1_4,13.0,12.871839
1390_2016-05-29_2_4,9.0,15.005763
1390_2016-05-29_3_4,14.0,17.674465
1390_2016-05-29_4_4,8.0,18.781702
1390_2016-05-29_5_4,12.0,19.531256
1390_2016-05-29_6_4,19.0,17.402773
1390_2016-05-29_7_4,19.0,17.935638
1390_2016-05-29_8_4,15.0,17.049662
1390_2016-05-29_9_4,9.0,14.249599
1390_2016-05-29_10_4,19.0,17.355646
1390_2016-05-29_11_4,11.0,15.17522
1390_2016-05-29_12_4,16.0,14.711915
1390_2016-05-29_13_4,19.0,12.852642
1390_2016-05-29_14_4,12.0,16.355736
1390_2016-05-29_15_4,15.0,14.152935
1390_2016-05-29_16_4,18.0,15.975287
1390_2016-05-29_17_4,30.0,17.573502
1390_2016-05-29_18_4,30.0,18.456507
1390_2016-05-29_19_4,37.0,18.234346
1390_2016-05-29_20_4,33.0,18.35973
1390_2016-05-29_21_4,16.0,13.3741865
1390_2016-05-29_22_4,22.0,8.58968
1390_2016-05-29_23_4,11.0,9.234764
1390_2016-05-30_0_4,10.0,10.930972
1390_2016-05-30_1_4,3.0,12.791297
1390_2016-05-30_2_4,9.0,17.952696
1390_2016-05-30_3_4,5.0,31.240395
1390_2016-05-30_4_4,3.0,29.415455
1390_2016-05-30_5_4,5.0,14.893609
1390_2016-05-30_6_4,8.0,9.517517
1390_2016-05-30_7_4,8.0,7.412542
1390_2016-05-30_8_4,12.0,6.535466
1390_2016-05-30_9_4,13.0,5.519313
1390_2016-05-30_10_4,8.0,9.389153
1390_2016-05-30_11_4,12.0,7.810961
1390_2016-05-30_12_4,12.0,7.745052
1390_2016-05-30_13_4,8.0,8.275858
1390_2016-05-30_14_4,10.0,9.24717
1390_2016-05-30_15_4,12.0,9.46984
1390_2016-05-30_16_4,15.0,12.511211
1390_2016-05-30_17_4,16.0,13.7466
1390_2016-05-30_18_4,15.0,14.718849
1390_2016-05-30_19_4,14.0,12.849818
1390_2016-05-30_20_4,10.0,14.444087
1390_2016-05-30_21_4,11.0,10.380027
1390_2016-05-30_22_4,7.0,7.728985
1390_2016-05-30_23_4,6.0,5.6066747
1390_2016-05-31_0_4,2.0,3.872947
1390_2016-05-31_1_4,5.0,7.6736255
1390_2016-05-31_2_4,8.0,12.505591
1390_2016-05-31_3_4,35.0,30.425915
1390_2016-05-31_4_4,26.0,28.492748
1390_2016-05-31_5_4,19.0,15.3710375
1390_2016-05-31_6_4,10.0,9.443519
1390_2016-05-31_7_4,12.0,10.161064
1390_2016-05-31_8_4,5.0,9.583331
1390_2016-05-31_9_4,9.0,9.897905
1390_2016-05-31_10_4,10.0,11.825791
1390_2016-05-31_11_4,7.0,9.081712
1390_2016-05-31_12_4,11.0,7.4745317
1390_2016-05-31_13_4,6.0,8.010339
1390_2016-05-31_14_4,13.0,9.080308
1390_2016-05-31_15_4,11.0,10.045606
1390_2016-05-31_16_4,11.0,11.507515
1390_2016-05-31_17_4,8.0,13.731545
1426_2016-04-30_23_4,28.0,32.78006
1426_2016-05-01_0_4,32.0,23.805351
1426_2016-05-01_1_4,12.0,11.494851
1426_2016-05-01_2_4,2.0,4.905989
1426_2016-05-01_3_4,4.0,1.9957508
1426_2016-05-01_4_4,1.0,2.4576886
1426_2016-05-01_5_4,2.0,3.0512266
1426_2016-05-01_6_4,0.0,1.9339038
1426_2016-05-01_7_4,3.0,2.0997877
1426_2016-05-01_8_4,6.0,1.6458309
1426_2016-05-01_9_4,2.0,2.3747716
1426_2016-05-01_10_4,5.0,1.860593
1426_2016-05-01_11_4,1.0,2.060387
1426_2016-05-01_12_4,2.0,2.2727213
1426_2016-05-01_13_4,6.0,3.6262105
1426_2016-05-01_14_4,7.0,4.118986
1426_2016-05-01_15_4,6.0,3.5051377
1426_2016-05-01_16_4,5.0,6.177289
1426_2016-05-01_17_4,4.0,8.040417
1426_2016-05-01_18_4,6.0,11.008407
1426_2016-05-01_19_4,2.0,9.908711
1426_2016-05-01_20_4,8.0,10.76197
1426_2016-05-01_21_4,9.0,7.402001
1426_2016-05-01_22_4,10.0,6.696182
1426_2016-05-01_23_4,0.0,4.196438
1426_2016-05-02_0_4,1.0,3.8711574
1426_2016-05-02_1_4,0.0,2.6363218
1426_2016-05-02_2_4,0.0,1.9551837
1426_2016-05-02_3_4,0.0,1.2604651
1426_2016-05-02_4_4,0.0,1.3597679
1426_2016-05-02_5_4,1.0,1.2237372
1426_2016-05-02_6_4,1.0,1.0430859
1426_2016-05-02_7_4,0.0,1.3034701
1426_2016-05-02_8_4,0.0,1.4436197
1426_2016-05-02_9_4,0.0,1.495768
1426_2016-05-02_10_4,1.0,1.6567591
1426_2016-05-02_11_4,1.0,1.2735012
1426_2016-05-02_12_4,0.0,1.2884191
1426_2016-05-02_13_4,0.0,2.272005
1426_2016-05-02_14_4,4.0,2.5314765
1426_2016-05-02_15_4,1.0,2.7010672
1426_2016-05-02_16_4,3.0,3.6711268
1426_2016-05-02_17_4,6.0,3.998054
1426_2016-05-02_18_4,4.0,7.766894
1426_2016-05-02_19_4,8.0,7.2892447
1426_2016-05-02_20_4,1.0,8.759288
1426_2016-05-02_21_4,9.0,7.978486
1426_2016-05-02_22_4,6.0,5.8724556
1426_2016-05-02_23_4,5.0,3.321013
1426_2016-05-03_0_4,1.0,2.2175658
1426_2016-05-03_1_4,4.0,1.8270179
1426_2016-05-03_2_4,0.0,1.2441642
1426_2016-05-03_3_4,0.0,1.0218928
1426_2016-05-03_4_4,1.0,1.1596625
1426_2016-05-03_5_4,3.0,1.0758331
1426_2016-05-03_6_4,0.0,1.1968055
1426_2016-05-03_7_4,1.0,0.95702815
1426_2016-05-03_8_4,0.0,0.90656817
1426_2016-05-03_9_4,1.0,1.0168886
1426_2016-05-03_10_4,1.0,0.96551275
1426_2016-05-03_11_4,1.0,1.0444436
1426_2016-05-03_12_4,0.0,1.026443
1426_2016-05-03_13_4,0.0,2.904743
1426_2016-05-03_14_4,4.0,1.786397
1426_2016-05-03_15_4,2.0,2.3690987
1426_2016-05-03_16_4,3.0,3.2032542
1426_2016-05-03_17_4,6.0,4.813543
1426_2016-05-03_18_4,5.0,7.874708
1426_2016-05-03_19_4,16.0,10.946362
1426_2016-05-03_20_4,9.0,11.233688
1426_2016-05-03_21_4,10.0,8.903795
1426_2016-05-03_22_4,5.0,6.461415
1426_2016-05-03_23_4,2.0,3.9112346
1426_2016-05-04_0_4,2.0,2.774744
1426_2016-05-04_1_4,1.0,2.2068596
1426_2016-05-04_2_4,1.0,1.0248976
1426_2016-05-04_3_4,0.0,1.035959
1426_2016-05-04_4_4,0.0,1.0515704
1426_2016-05-04_5_4,1.0,1.2339541
1426_2016-05-04_6_4,1.0,1.0248976
1426_2016-05-04_7_4,1.0,1.0898993
1426_2016-05-04_8_4,0.0,0.99050325
1426_2016-05-04_9_4,0.0,0.90656817
1426_2016-05-04_10_4,1.0,1.2559574
1426_2016-05-04_11_4,0.0,1.0444436
1426_2016-05-04_12_4,0.0,1.1686608
1426_2016-05-04_13_4,1.0,1.6253389
1426_2016-05-04_14_4,3.0,1.444654
1426_2016-05-04_15_4,2.0,2.1344743
1426_2016-05-04_16_4,6.0,3.4874625
1426_2016-05-04_17_4,6.0,5.363375
1426_2016-05-04_18_4,9.0,9.097327
1426_2016-05-04_19_4,11.0,14.490785
1426_2016-05-04_20_4,16.0,13.064765
1426_2016-05-04_21_4,6.0,8.388451
1426_2016-05-04_22_4,8.0,6.8620644
1426_2016-05-04_23_4,3.0,3.7710776
1426_2016-05-05_0_4,3.0,3.5605614
1426_2016-05-05_1_4,1.0,1.3527105
1426_2016-05-05_2_4,1.0,1.1637852
1426_2016-05-05_3_4,0.0,0.99050325
1426_2016-05-05_4_4,1.0,0.91157246
1426_2016-05-05_5_4,1.0,0.91157246
1426_2016-05-05_6_4,1.0,0.95702815
1426_2016-05-05_7_4,1.0,0.91157246
1426_2016-05-05_8_4,0.0,1.0947978
1426_2016-05-05_9_4,1.0,0.95202386
1426_2016-05-05_10_4,1.0,0.980547
1426_2016-05-05_11_4,0.0,0.99651825
1426_2016-05-05_12_4,1.0,1.0344872
1426_2016-05-05_13_4,2.0,1.5456257
1426_2016-05-05_14_4,1.0,2.0201628
1426_2016-05-05_15_4,4.0,2.6290338
1426_2016-05-05_16_4,5.0,3.652278
1426_2016-05-05_17_4,8.0,6.097778
1426_2016-05-05_18_4,21.0,9.609365
1426_2016-05-05_19_4,21.0,15.495152
1426_2016-05-05_20_4,29.0,17.428644
1426_2016-05-05_21_4,18.0,13.539475
1426_2016-05-05_22_4,13.0,12.605173
1426_2016-05-05_23_4,12.0,7.507751
1426_2016-05-06_0_4,5.0,8.43664
1426_2016-05-06_1_4,8.0,3.5693276
1426_2016-05-06_2_4,0.0,1.858575
1426_2016-05-06_3_4,1.0,1.9355967
1426_2016-05-06_4_4,0.0,1.3653822
1426_2016-05-06_5_4,2.0,1.6146955
1426_2016-05-06_6_4,0.0,1.4334576
1426_2016-05-06_7_4,2.0,1.1996661
1426_2016-05-06_8_4,0.0,1.2512931
1426_2016-05-06_9_4,0.0,1.1797435
1426_2016-05-06_10_4,0.0,1.1324787
1426_2016-05-06_11_4,0.0,1.3142614
1426_2016-05-06_12_4,0.0,1.6437943
1426_2016-05-06_13_4,2.0,1.5128788
1426_2016-05-06_14_4,2.0,2.5392175
1426_2016-05-06_15_4,2.0,3.336791
1426_2016-05-06_16_4,2.0,4.6685348
1426_2016-05-06_17_4,8.0,7.31736
1426_2016-05-06_18_4,11.0,9.250015
1426_2016-05-06_19_4,31.0,18.018991
1426_2016-05-06_20_4,33.0,26.640198
1426_2016-05-06_21_4,29.0,31.730453
1426_2016-05-06_22_4,30.0,26.794752
1426_2016-05-06_23_4,23.0,24.85785
1426_2016-05-07_0_4,29.0,19.553028
1426_2016-05-07_1_4,7.0,8.144476
1426_2016-05-07_2_4,5.0,4.6815696
1426_2016-05-07_3_4,3.0,1.9540575
1426_2016-05-07_4_4,5.0,2.0593176
1426_2016-05-07_5_4,3.0,1.9671499
1426_2016-05-07_6_4,3.0,2.2250998
1426_2016-05-07_7_4,1.0,1.6204032
1426_2016-05-07_8_4,6.0,2.0546122
1426_2016-05-07_9_4,2.0,2.343358
1426_2016-05-07_10_4,1.0,2.1629791
1426_2016-05-07_11_4,4.0,1.9200633
1426_2016-05-07_12_4,0.0,2.3788462
1426_2016-05-07_13_4,0.0,3.2126865
1426_2016-05-07_14_4,1.0,4.278242
1426_2016-05-07_15_4,7.0,5.3220615
1426_2016-05-07_16_4,6.0,6.560393
1426_2016-05-07_17_4,5.0,7.894342
1426_2016-05-07_18_4,8.0,9.993281
1426_2016-05-07_19_4,27.0,20.625154
1426_2016-05-07_20_4,37.0,31.37128
1426_2016-05-07_21_4,42.0,36.75235
1426_2016-05-07_22_4,38.0,32.55144
1426_2016-05-07_23_4,34.0,30.744345
1426_2016-05-08_0_4,25.0,24.426105
1426_2016-05-08_1_4,10.0,10.240232
1426_2016-05-08_2_4,8.0,5.877943
1426_2016-05-08_3_4,2.0,3.3188663
1426_2016-05-08_4_4,3.0,1.9794384
1426_2016-05-08_5_4,1.0,2.147463
1426_2016-05-08_6_4,2.0,2.2993264
1426_2016-05-08_7_4,2.0,2.303463
1426_2016-05-08_8_4,3.0,2.901333
1426_2016-05-08_9_4,2.0,2.4702172
1426_2016-05-08_10_4,2.0,2.289824
1426_2016-05-08_11_4,1.0,2.2407863
1426_2016-05-08_12_4,2.0,1.9372647
1426_2016-05-08_13_4,3.0,3.654506
1426_2016-05-08_14_4,2.0,3.8644555
1426_2016-05-08_15_4,2.0,4.133603
1426_2016-05-08_16_4,4.0,5.6674585
1426_2016-05-08_17_4,11.0,7.3332043
1426_2016-05-08_18_4,9.0,9.546695
1426_2016-05-08_19_4,7.0,8.286575
1426_2016-05-08_20_4,16.0,10.552731
1426_2016-05-08_21_4,5.0,7.808659
1426_2016-05-08_22_4,1.0,6.2693324
1426_2016-05-08_23_4,3.0,4.1381884
1426_2016-05-09_0_4,3.0,4.3992853
1426_2016-05-09_1_4,0.0,2.6099913
1426_2016-05-09_2_4,2.0,1.9538814
1426_2016-05-09_3_4,0.0,1.257956
1426_2016-05-09_4_4,0.0,1.2544193
1426_2016-05-09_5_4,0.0,1.2280456
1426_2016-05-09_6_4,0.0,1.2153192
1426_2016-05-09_7_4,0.0,1.1310145
1426_2016-05-09_8_4,0.0,1.2339541
1426_2016-05-09_9_4,1.0,1.1357316
1426_2016-05-09_10_4,2.0,1.2710098
1426_2016-05-09_11_4,3.0,1.0743575
1426_2016-05-09_12_4,0.0,1.12253
1426_2016-05-09_13_4,0.0,1.2039593
1426_2016-05-09_14_4,2.0,1.9544896
1426_2016-05-09_15_4,1.0,1.990468
1426_2016-05-09_16_4,5.0,3.0951014
1426_2016-05-09_17_4,5.0,4.6002846
1426_2016-05-09_18_4,6.0,6.8133354
1426_2016-05-09_19_4,12.0,8.115976
1426_2016-05-09_20_4,6.0,8.387447
1426_2016-05-09_21_4,7.0,7.6409416
1426_2016-05-09_22_4,7.0,5.475098
1426_2016-05-09_23_4,3.0,3.6671538
1426_2016-05-10_0_4,1.0,2.487294
1426_2016-05-10_1_4,0.0,2.117778
1426_2016-05-10_2_4,1.0,1.4054768
1426_2016-05-10_3_4,0.0,0.99050325
1426_2016-05-10_4_4,3.0,1.0947978
1426_2016-05-10_5_4,1.0,1.2362976
1426_2016-05-10_6_4,0.0,0.95702815
1426_2016-05-10_7_4,0.0,1.0289018
1426_2016-05-10_8_4,0.0,0.99050325
1426_2016-05-10_9_4,1.0,1.0443379
1426_2016-05-10_10_4,0.0,1.228937
1426_2016-05-10_11_4,1.0,1.3777392
1426_2016-05-10_12_4,0.0,0.89657664
1426_2016-05-10_13_4,0.0,1.0445983
1426_2016-05-10_14_4,0.0,1.732845
1426_2016-05-10_15_4,0.0,1.996111
1426_2016-05-10_16_4,2.0,2.8673291
1426_2016-05-10_17_4,2.0,5.108615
1426_2016-05-10_18_4,9.0,7.132543
1426_2016-05-10_19_4,12.0,11.818082
1426_2016-05-10_20_4,16.0,11.558679
1426_2016-05-10_21_4,12.0,8.71772
1426_2016-05-10_22_4,3.0,6.582235
1426_2016-05-10_23_4,2.0,3.550931
1426_2016-05-11_0_4,1.0,2.8957868
1426_2016-05-11_1_4,0.0,1.7435778
1426_2016-05-11_2_4,0.0,1.1342878
1426_2016-05-11_3_4,0.0,1.0515704
1426_2016-05-11_4_4,1.0,1.2339541
1426_2016-05-11_5_4,0.0,1.108727
1426_2016-05-11_6_4,0.0,1.0493422
1426_2016-05-11_7_4,0.0,1.0289018
1426_2016-05-11_8_4,0.0,0.98549896
1426_2016-05-11_9_4,0.0,0.83719176
1426_2016-05-11_10_4,1.0,1.2068594
1426_2016-05-11_11_4,0.0,1.026443
1426_2016-05-11_12_4,0.0,0.9929679
1426_2016-05-11_13_4,2.0,0.9749615
1426_2016-05-11_14_4,0.0,1.6611307
1426_2016-05-11_15_4,2.0,1.4546344
1426_2016-05-11_16_4,1.0,3.5026507
1426_2016-05-11_17_4,4.0,5.057225
1426_2016-05-11_18_4,13.0,8.562849
1426_2016-05-11_19_4,11.0,13.56129
1426_2016-05-11_20_4,16.0,14.066955
1426_2016-05-11_21_4,10.0,8.789729
1426_2016-05-11_22_4,4.0,7.21693
1426_2016-05-11_23_4,7.0,3.8270562
1426_2016-05-12_0_4,2.0,3.318481
1426_2016-05-12_1_4,1.0,1.5717515
1426_2016-05-12_2_4,0.0,1.1032825
1426_2016-05-12_3_4,1.0,1.2108827
1426_2016-05-12_4_4,0.0,1.2052176
1426_2016-05-12_5_4,0.0,1.0493422
1426_2016-05-12_6_4,1.0,1.1032825
1426_2016-05-12_7_4,0.0,1.0864851
1426_2016-05-12_8_4,1.0,0.9365878
1426_2016-05-12_9_4,1.0,1.1404254
1426_2016-05-12_10_4,2.0,1.0814807
1426_2016-05-12_11_4,0.0,1.0163171
1426_2016-05-12_12_4,0.0,1.3134134
1426_2016-05-12_13_4,0.0,1.6018223
1426_2016-05-12_14_4,1.0,1.7454336
1426_2016-05-12_15_4,1.0,2.3198843
1426_2016-05-12_16_4,5.0,3.8297596
1426_2016-05-12_17_4,5.0,6.09596
1426_2016-05-12_18_4,16.0,10.901519
1426_2016-05-12_19_4,14.0,15.917691
1426_2016-05-12_20_4,18.0,19.646097
1426_2016-05-12_21_4,7.0,13.824273
1426_2016-05-12_22_4,8.0,11.991276
1426_2016-05-12_23_4,10.0,8.169359
