,history,predict
1783_2016-05-16_4_3,224.0,228.90904
1783_2016-05-16_5_3,344.0,322.57828
1783_2016-05-16_6_3,417.0,384.20163
1783_2016-05-16_7_3,452.0,402.6282
1783_2016-05-16_8_3,348.0,343.37155
1783_2016-05-16_9_3,360.0,297.96457
1783_2016-05-16_10_3,227.0,287.00348
1783_2016-05-16_11_3,290.0,330.3048
1783_2016-05-16_12_3,279.0,323.9161
1783_2016-05-16_13_3,271.0,317.2905
1783_2016-05-16_14_3,288.0,311.61176
1783_2016-05-16_15_3,308.0,330.92627
1783_2016-05-16_16_3,291.0,297.04706
1783_2016-05-16_17_3,319.0,297.16998
1783_2016-05-16_18_3,308.0,338.32986
1783_2016-05-16_19_3,335.0,295.2786
1783_2016-05-16_20_3,354.0,264.0001
1783_2016-05-16_21_3,415.0,84.32276
1783_2016-05-16_22_3,8.0,18.802614
1783_2016-05-16_23_3,0.0,0.31997743
1783_2016-05-17_0_3,0.0,13.412355
1783_2016-05-17_1_3,0.0,0.58413017
1783_2016-05-17_2_3,3.0,11.504936
1783_2016-05-17_3_3,11.0,16.305988
1783_2016-05-17_4_3,247.0,214.90645
1783_2016-05-17_5_3,222.0,267.53577
1783_2016-05-17_6_3,309.0,290.436
1783_2016-05-17_7_3,424.0,364.64905
1783_2016-05-17_8_3,315.0,273.75137
1783_2016-05-17_9_3,226.0,256.11255
1783_2016-05-17_10_3,225.0,243.8294
1783_2016-05-17_11_3,297.0,288.27716
1783_2016-05-17_12_3,276.0,263.41006
1783_2016-05-17_13_3,315.0,263.83176
1783_2016-05-17_14_3,421.0,281.61804
1783_2016-05-17_15_3,370.0,315.43292
1783_2016-05-17_16_3,335.0,299.3023
1783_2016-05-17_17_3,294.0,320.63556
1783_2016-05-17_18_3,383.0,333.02652
1783_2016-05-17_19_3,299.0,305.5758
1783_2016-05-17_20_3,234.0,229.31377
1783_2016-05-17_21_3,10.0,95.316154
1783_2016-05-17_22_3,8.0,6.9581976
1783_2016-05-17_23_3,0.0,4.614591
1783_2016-05-18_0_3,0.0,4.450714
1783_2016-05-18_1_3,0.0,5.171001
1783_2016-05-18_2_3,3.0,9.258625
1783_2016-05-18_3_3,10.0,21.883753
1783_2016-05-18_4_3,217.0,195.791
1783_2016-05-18_5_3,247.0,219.60693
1783_2016-05-18_6_3,222.0,253.01935
1783_2016-05-18_7_3,343.0,327.14838
1783_2016-05-18_8_3,342.0,284.9069
1783_2016-05-18_9_3,260.0,233.07617
1783_2016-05-18_10_3,181.0,245.31088
1783_2016-05-18_11_3,328.0,295.4997
1783_2016-05-18_12_3,306.0,281.82144
1783_2016-05-18_13_3,347.0,292.58328
1783_2016-05-18_14_3,376.0,312.13498
1783_2016-05-18_15_3,360.0,354.08466
1783_2016-05-18_16_3,301.0,322.14282
1783_2016-05-18_17_3,281.0,309.89404
1783_2016-05-18_18_3,407.0,348.32898
1783_2016-05-18_19_3,226.0,295.42587
1783_2016-05-18_20_3,232.0,204.46945
1783_2016-05-18_21_3,23.0,75.59974
1783_2016-05-18_22_3,0.0,16.178556
1783_2016-05-18_23_3,0.0,10.351734
1783_2016-05-19_0_3,0.0,4.682423
1783_2016-05-19_1_3,1.0,6.692907
1783_2016-05-19_2_3,2.0,9.55058
1783_2016-05-19_3_3,5.0,19.239256
1783_2016-05-19_4_3,176.0,155.0379
1783_2016-05-19_5_3,154.0,195.46777
1783_2016-05-19_6_3,305.0,258.3245
1783_2016-05-19_7_3,341.0,325.78918
1783_2016-05-19_8_3,269.0,275.54996
1783_2016-05-19_9_3,264.0,247.14369
1783_2016-05-19_10_3,216.0,252.85384
1783_2016-05-19_11_3,340.0,307.52872
1783_2016-05-19_12_3,352.0,290.81647
1783_2016-05-19_13_3,334.0,308.04913
1783_2016-05-19_14_3,407.0,328.04684
1783_2016-05-19_15_3,342.0,360.7867
1783_2016-05-19_16_3,394.0,340.6595
1783_2016-05-19_17_3,353.0,330.93515
1783_2016-05-19_18_3,393.0,379.97388
1783_2016-05-19_19_3,258.0,356.34943
1783_2016-05-19_20_3,314.0,267.74747
1783_2016-05-19_21_3,13.0,96.83973
1783_2016-05-19_22_3,19.0,2.6200926
1783_2016-05-19_23_3,0.0,0.07377893
1783_2016-05-20_0_3,0.0,3.6117296
1783_2016-05-20_1_3,1.0,6.2403007
1783_2016-05-20_2_3,3.0,7.6484723
1783_2016-05-20_3_3,5.0,15.487348
1783_2016-05-20_4_3,133.0,107.255196
1783_2016-05-20_5_3,148.0,157.71599
1783_2016-05-20_6_3,263.0,225.27766
1783_2016-05-20_7_3,272.0,294.92676
1783_2016-05-20_8_3,279.0,269.77744
1783_2016-05-20_9_3,191.0,255.66173
1783_2016-05-20_10_3,184.0,241.54964
1783_2016-05-20_11_3,409.0,317.4527
1783_2016-05-20_12_3,304.0,276.90228
1783_2016-05-20_13_3,297.0,298.96
1783_2016-05-20_14_3,400.0,343.43384
1783_2016-05-20_15_3,378.0,336.12192
1783_2016-05-20_16_3,290.0,299.63547
1783_2016-05-20_17_3,273.0,290.8703
1783_2016-05-20_18_3,359.0,319.97226
1783_2016-05-20_19_3,256.0,264.3523
1783_2016-05-20_20_3,166.0,207.411
1783_2016-05-20_21_3,30.0,62.534832
1783_2016-05-20_22_3,1.0,10.521446
1783_2016-05-20_23_3,0.0,4.974318
1783_2016-05-21_0_3,0.0,4.1505337
1783_2016-05-21_1_3,1.0,5.8766723
1783_2016-05-21_2_3,1.0,8.704973
1783_2016-05-21_3_3,1.0,12.045099
1783_2016-05-21_4_3,4.0,15.952243
1783_2016-05-21_5_3,55.0,66.066086
1783_2016-05-21_6_3,57.0,88.38811
1783_2016-05-21_7_3,202.0,198.12363
1783_2016-05-21_8_3,176.0,191.50047
1783_2016-05-21_9_3,126.0,117.55393
1783_2016-05-21_10_3,90.0,156.8328
1783_2016-05-21_11_3,143.0,157.1061
1783_2016-05-21_12_3,147.0,182.93636
1783_2016-05-21_13_3,173.0,142.11775
1783_2016-05-21_14_3,181.0,197.92876
1783_2016-05-21_15_3,157.0,146.8614
1783_2016-05-21_16_3,35.0,87.386635
1783_2016-05-21_17_3,70.0,80.93555
1783_2016-05-21_18_3,72.0,92.373726
1783_2016-05-21_19_3,34.0,79.28419
1783_2016-05-21_20_3,59.0,76.05759
1783_2016-05-21_21_3,58.0,37.31734
1783_2016-05-21_22_3,2.0,2.075669
1783_2016-05-21_23_3,0.0,1.7462364
1783_2016-05-22_0_3,0.0,6.340274
1783_2016-05-22_1_3,0.0,6.0993977
1783_2016-05-22_2_3,5.0,5.898153
1783_2016-05-22_3_3,0.0,9.466626
1783_2016-05-22_4_3,3.0,14.719304
1783_2016-05-22_5_3,31.0,50.431324
1783_2016-05-22_6_3,124.0,110.36387
1783_2016-05-22_7_3,240.0,189.725
1783_2016-05-22_8_3,202.0,178.13268
1783_2016-05-22_9_3,208.0,225.19536
1783_2016-05-22_10_3,255.0,242.18407
1783_2016-05-22_11_3,346.0,295.21463
1783_2016-05-22_12_3,363.0,294.7296
1783_2016-05-22_13_3,398.0,314.40643
1783_2016-05-22_14_3,339.0,347.6258
1783_2016-05-22_15_3,373.0,377.5859
1783_2016-05-22_16_3,390.0,346.535
1783_2016-05-22_17_3,368.0,342.62766
1783_2016-05-22_18_3,415.0,402.21954
1783_2016-05-22_19_3,424.0,383.85483
1783_2016-05-22_20_3,432.0,318.90134
1783_2016-05-22_21_3,74.0,129.01143
1783_2016-05-22_22_3,0.0,26.179182
1783_2016-05-22_23_3,0.0,2.8714855
1783_2016-05-23_0_3,0.0,3.2119539
1783_2016-05-23_1_3,0.0,5.3101125
1783_2016-05-23_2_3,5.0,7.600552
1783_2016-05-23_3_3,3.0,18.588793
1783_2016-05-23_4_3,276.0,221.18184
1783_2016-05-23_5_3,323.0,327.54974
1783_2016-05-23_6_3,358.0,359.3749
1783_2016-05-23_7_3,429.0,410.23166
1783_2016-05-23_8_3,293.0,328.59744
1783_2016-05-23_9_3,262.0,279.5485
1783_2016-05-23_10_3,244.0,276.8021
1783_2016-05-23_11_3,281.0,317.77258
1783_2016-05-23_12_3,304.0,291.22916
1783_2016-05-23_13_3,341.0,303.53604
1783_2016-05-23_14_3,243.0,293.35626
1783_2016-05-23_15_3,253.0,319.01968
1783_2016-05-23_16_3,341.0,298.38177
1783_2016-05-23_17_3,260.0,294.57425
1783_2016-05-23_18_3,334.0,312.19522
1783_2016-05-23_19_3,296.0,302.0809
1783_2016-05-23_20_3,378.0,255.73186
1783_2016-05-23_21_3,122.0,89.62097
1783_2016-05-23_22_3,11.0,7.823491
1783_2016-05-23_23_3,0.0,7.5289245
1783_2016-05-24_0_3,1.0,2.5079381
1783_2016-05-24_1_3,1.0,4.569323
1783_2016-05-24_2_3,3.0,5.287112
1783_2016-05-24_3_3,5.0,14.945535
1783_2016-05-24_4_3,201.0,210.48106
1783_2016-05-24_5_3,232.0,261.18918
1783_2016-05-24_6_3,235.0,272.09897
1783_2016-05-24_7_3,234.0,352.06564
1783_2016-05-24_8_3,320.0,270.43976
1783_2016-05-24_9_3,224.0,231.76659
1783_2016-05-24_10_3,191.0,204.0909
1783_2016-05-24_11_3,275.0,267.02197
1783_2016-05-24_12_3,229.0,249.51102
1783_2016-05-24_13_3,259.0,256.18085
1783_2016-05-24_14_3,181.0,264.3584
1783_2016-05-24_15_3,307.0,281.25107
1783_2016-05-24_16_3,311.0,285.93405
1783_2016-05-24_17_3,249.0,263.75494
1783_2016-05-24_18_3,318.0,305.37042
1783_2016-05-24_19_3,285.0,279.82956
1783_2016-05-24_20_3,253.0,206.10164
1783_2016-05-24_21_3,28.0,85.04786
1783_2016-05-24_22_3,0.0,15.798852
1783_2016-05-24_23_3,2.0,8.525938
1783_2016-05-25_0_3,0.0,0.64862484
1783_2016-05-25_1_3,0.0,2.2224154
1783_2016-05-25_2_3,0.0,5.814828
1783_2016-05-25_3_3,9.0,13.791715
1783_2016-05-25_4_3,172.0,185.57802
1783_2016-05-25_5_3,149.0,211.56938
1783_2016-05-25_6_3,258.0,233.36644
1783_2016-05-25_7_3,274.0,296.9834
1783_2016-05-25_8_3,231.0,258.60117
1783_2016-05-25_9_3,200.0,230.19353
1783_2016-05-25_10_3,172.0,214.93422
1783_2016-05-25_11_3,259.0,253.33856
1783_2016-05-25_12_3,229.0,248.50766
1783_2016-05-25_13_3,397.0,262.4643
1783_2016-05-25_14_3,291.0,280.47247
1783_2016-05-25_15_3,336.0,307.81387
1783_2016-05-25_16_3,222.0,311.69
1783_2016-05-25_17_3,303.0,277.64127
1783_2016-05-25_18_3,333.0,328.95737
1783_2016-05-25_19_3,321.0,251.28381
1783_2016-05-25_20_3,173.0,212.73996
1783_2016-05-25_21_3,35.0,54.54619
1783_2016-05-25_22_3,2.0,13.145607
1783_2016-05-25_23_3,0.0,9.621351
1783_2016-05-26_0_3,0.0,2.7376797
1783_2016-05-26_1_3,3.0,1.0100623
1783_2016-05-26_2_3,2.0,3.680276
1783_2016-05-26_3_3,9.0,11.892439
1783_2016-05-26_4_3,152.0,142.18073
1783_2016-05-26_5_3,103.0,174.9837
1783_2016-05-26_6_3,207.0,234.46939
1783_2016-05-26_7_3,288.0,298.703
1783_2016-05-26_8_3,212.0,238.74394
1783_2016-05-26_9_3,225.0,211.52823
1783_2016-05-26_10_3,191.0,227.37247
1783_2016-05-26_11_3,319.0,266.84747
1783_2016-05-26_12_3,347.0,260.4119
1783_2016-05-26_13_3,292.0,277.6177
1783_2016-05-26_14_3,275.0,312.90704
1783_2016-05-26_15_3,340.0,336.75647
1783_2016-05-26_16_3,364.0,323.107
1783_2016-05-26_17_3,377.0,300.24615
1783_2016-05-26_18_3,332.0,350.88367
1783_2016-05-26_19_3,254.0,332.87338
1783_2016-05-26_20_3,220.0,267.84763
1783_2016-05-26_21_3,69.0,75.50752
1783_2016-05-26_22_3,13.0,13.107599
1783_2016-05-26_23_3,0.0,2.4658265
1783_2016-05-27_0_3,0.0,0.5098285
1783_2016-05-27_1_3,2.0,1.361931
1783_2016-05-27_2_3,3.0,3.2391715
1783_2016-05-27_3_3,6.0,8.162935
1783_2016-05-27_4_3,68.0,97.80221
1783_2016-05-27_5_3,102.0,145.26965
1783_2016-05-27_6_3,140.0,205.0888
1783_2016-05-27_7_3,280.0,270.60547
1783_2016-05-27_8_3,209.0,240.17804
1783_2016-05-27_9_3,235.0,217.22414
1783_2016-05-27_10_3,197.0,211.19884
1783_2016-05-27_11_3,289.0,297.7378
1783_2016-05-27_12_3,307.0,263.64886
1783_2016-05-27_13_3,267.0,281.0224
1783_2016-05-27_14_3,300.0,301.54443
1783_2016-05-27_15_3,272.0,320.5381
1783_2016-05-27_16_3,200.0,285.60965
1783_2016-05-27_17_3,279.0,263.42953
1783_2016-05-27_18_3,239.0,277.01337
1783_2016-05-27_19_3,211.0,224.22038
1783_2016-05-27_20_3,183.0,188.19785
1783_2016-05-27_21_3,46.0,64.278854
1783_2016-05-27_22_3,0.0,12.426517
1783_2016-05-27_23_3,1.0,1.4291992
1783_2016-05-28_0_3,0.0,1.0287194
1783_2016-05-28_1_3,1.0,1.2664456
1783_2016-05-28_2_3,0.0,1.4150896
1783_2016-05-28_3_3,3.0,3.036818
1783_2016-05-28_4_3,7.0,7.1264143
1783_2016-05-28_5_3,66.0,44.87519
1783_2016-05-28_6_3,63.0,85.02539
1783_2016-05-28_7_3,265.0,184.22707
1783_2016-05-28_8_3,128.0,178.69304
1783_2016-05-28_9_3,105.0,118.557846
1783_2016-05-28_10_3,90.0,156.80244
1783_2016-05-28_11_3,149.0,152.33064
1783_2016-05-28_12_3,152.0,167.79207
1783_2016-05-28_13_3,127.0,137.30295
1783_2016-05-28_14_3,165.0,188.59377
1783_2016-05-28_15_3,134.0,146.20384
1783_2016-05-28_16_3,42.0,79.82504
1783_2016-05-28_17_3,43.0,73.89079
1783_2016-05-28_18_3,45.0,75.48463
1783_2016-05-28_19_3,73.0,66.1876
1783_2016-05-28_20_3,58.0,58.14456
1783_2016-05-28_21_3,27.0,44.50164
1783_2016-05-28_22_3,1.0,8.428177
1783_2016-05-28_23_3,1.0,1.9275849
1783_2016-05-29_0_3,0.0,1.1336637
1783_2016-05-29_1_3,3.0,1.15734
1783_2016-05-29_2_3,0.0,1.7730958
1783_2016-05-29_3_3,1.0,2.6421447
1783_2016-05-29_4_3,4.0,9.789558
1783_2016-05-29_5_3,25.0,38.94395
1783_2016-05-29_6_3,21.0,110.71308
1783_2016-05-29_7_3,215.0,211.53014
1783_2016-05-29_8_3,134.0,161.60008
1783_2016-05-29_9_3,99.0,146.2741
1783_2016-05-29_10_3,78.0,226.66426
1783_2016-05-29_11_3,212.0,281.65915
1783_2016-05-29_12_3,247.0,242.09462
1783_2016-05-29_13_3,195.0,210.3746
1783_2016-05-29_14_3,296.0,275.447
1783_2016-05-29_15_3,140.0,310.49292
1783_2016-05-29_16_3,120.0,282.7869
1783_2016-05-29_17_3,127.0,309.3395
1783_2016-05-29_18_3,78.0,279.63602
1783_2016-05-29_19_3,130.0,224.52147
1783_2016-05-29_20_3,93.0,202.69247
1783_2016-05-29_21_3,63.0,99.60447
1783_2016-05-29_22_3,0.0,48.515896
1783_2016-05-29_23_3,0.0,1.4299419
1783_2016-05-30_0_3,0.0,2.0355735
1783_2016-05-30_1_3,0.0,1.7798305
1783_2016-05-30_2_3,0.0,2.7186885
1783_2016-05-30_3_3,2.0,4.778262
1783_2016-05-30_4_3,9.0,154.18605
1783_2016-05-30_5_3,111.0,195.38258
1783_2016-05-30_6_3,85.0,233.1518
1783_2016-05-30_7_3,280.0,242.3134
1783_2016-05-30_8_3,283.0,220.07405
1783_2016-05-30_9_3,205.0,153.02592
1783_2016-05-30_10_3,234.0,188.24995
1783_2016-05-30_11_3,373.0,251.58066
1783_2016-05-30_12_3,323.0,225.68535
1783_2016-05-30_13_3,389.0,242.34372
1783_2016-05-30_14_3,343.0,267.16583
1783_2016-05-30_15_3,411.0,280.10007
1783_2016-05-30_16_3,382.0,278.4517
1783_2016-05-30_17_3,410.0,267.59378
1783_2016-05-30_18_3,389.0,319.55194
1783_2016-05-30_19_3,508.0,285.59232
1783_2016-05-30_20_3,425.0,257.96
1783_2016-05-30_21_3,60.0,115.79271
1783_2016-05-30_22_3,0.0,19.646854
1783_2016-05-30_23_3,0.0,-2.3308454
1783_2016-05-31_0_3,1.0,-0.08017248
1783_2016-05-31_1_3,0.0,0.70515025
1783_2016-05-31_2_3,4.0,1.7078674
1783_2016-05-31_3_3,12.0,4.023554
1783_2016-05-31_4_3,252.0,162.03323
1783_2016-05-31_5_3,317.0,207.11487
1783_2016-05-31_6_3,444.0,261.77988
1783_2016-05-31_7_3,478.0,329.70193
1783_2016-05-31_8_3,348.0,285.548
1783_2016-05-31_9_3,270.0,261.36023
1783_2016-05-31_10_3,257.0,239.93307
1783_2016-05-31_11_3,356.0,292.65775
1783_2016-05-31_12_3,258.0,266.25986
1783_2016-05-31_13_3,306.0,265.8314
1783_2016-05-31_14_3,330.0,284.61044
1783_2016-05-31_15_3,384.0,302.4278
1783_2016-05-31_16_3,304.0,291.06918
1783_2016-05-31_17_3,271.0,285.46182
2068_2016-04-30_23_3,2.0,18.68522
2068_2016-05-01_0_3,0.0,9.264635
2068_2016-05-01_1_3,0.0,8.045408
2068_2016-05-01_2_3,9.0,12.093398
2068_2016-05-01_3_3,68.0,51.82786
2068_2016-05-01_4_3,88.0,63.1674
2068_2016-05-01_5_3,70.0,52.00598
2068_2016-05-01_6_3,61.0,36.557858
2068_2016-05-01_7_3,74.0,64.76513
2068_2016-05-01_8_3,113.0,115.38524
2068_2016-05-01_9_3,125.0,106.86261
2068_2016-05-01_10_3,156.0,147.02867
2068_2016-05-01_11_3,184.0,184.77132
2068_2016-05-01_12_3,202.0,175.00151
2068_2016-05-01_13_3,168.0,194.2572
2068_2016-05-01_14_3,184.0,201.78633
2068_2016-05-01_15_3,201.0,158.39052
2068_2016-05-01_16_3,149.0,164.7041
2068_2016-05-01_17_3,172.0,179.682
2068_2016-05-01_18_3,187.0,181.52242
2068_2016-05-01_19_3,160.0,179.86778
2068_2016-05-01_20_3,193.0,184.39732
2068_2016-05-01_21_3,87.0,98.740486
2068_2016-05-01_22_3,63.0,52.923355
2068_2016-05-01_23_3,1.0,12.77471
2068_2016-05-02_0_3,0.0,6.116242
2068_2016-05-02_1_3,1.0,7.039265
2068_2016-05-02_2_3,49.0,21.619473
2068_2016-05-02_3_3,119.0,79.27936
2068_2016-05-02_4_3,76.0,87.91113
2068_2016-05-02_5_3,71.0,69.56139
2068_2016-05-02_6_3,74.0,73.41341
2068_2016-05-02_7_3,99.0,86.25238
2068_2016-05-02_8_3,121.0,121.64259
2068_2016-05-02_9_3,117.0,112.11918
2068_2016-05-02_10_3,175.0,153.33098
2068_2016-05-02_11_3,214.0,186.3916
2068_2016-05-02_12_3,197.0,177.0735
2068_2016-05-02_13_3,201.0,187.14021
2068_2016-05-02_14_3,242.0,188.656
2068_2016-05-02_15_3,188.0,152.12613
2068_2016-05-02_16_3,154.0,144.68867
2068_2016-05-02_17_3,166.0,173.83286
2068_2016-05-02_18_3,216.0,174.53899
2068_2016-05-02_19_3,169.0,170.19955
2068_2016-05-02_20_3,166.0,161.97473
2068_2016-05-02_21_3,50.0,77.574615
2068_2016-05-02_22_3,35.0,49.219368
2068_2016-05-02_23_3,44.0,11.08759
2068_2016-05-03_0_3,16.0,10.271909
2068_2016-05-03_1_3,1.0,7.53256
2068_2016-05-03_2_3,23.0,23.573412
2068_2016-05-03_3_3,65.0,92.89906
2068_2016-05-03_4_3,55.0,79.5198
2068_2016-05-03_5_3,59.0,64.13395
2068_2016-05-03_6_3,68.0,57.9112
2068_2016-05-03_7_3,96.0,76.300934
2068_2016-05-03_8_3,98.0,104.82203
2068_2016-05-03_9_3,79.0,91.248024
2068_2016-05-03_10_3,118.0,138.57465
2068_2016-05-03_11_3,170.0,165.49
2068_2016-05-03_12_3,155.0,154.14159
2068_2016-05-03_13_3,182.0,168.79375
2068_2016-05-03_14_3,175.0,179.35275
2068_2016-05-03_15_3,175.0,131.43602
2068_2016-05-03_16_3,201.0,132.33548
2068_2016-05-03_17_3,123.0,140.5499
2068_2016-05-03_18_3,165.0,144.55383
2068_2016-05-03_19_3,129.0,146.30399
2068_2016-05-03_20_3,153.0,159.0278
2068_2016-05-03_21_3,85.0,66.73008
2068_2016-05-03_22_3,49.0,38.36603
2068_2016-05-03_23_3,0.0,14.774391
2068_2016-05-04_0_3,0.0,6.545366
2068_2016-05-04_1_3,0.0,7.7639027
2068_2016-05-04_2_3,4.0,21.82704
2068_2016-05-04_3_3,68.0,72.693306
2068_2016-05-04_4_3,82.0,63.591064
2068_2016-05-04_5_3,28.0,59.59156
2068_2016-05-04_6_3,39.0,50.35601
2068_2016-05-04_7_3,40.0,71.68234
2068_2016-05-04_8_3,87.0,102.53049
2068_2016-05-04_9_3,105.0,92.29589
2068_2016-05-04_10_3,140.0,125.88227
2068_2016-05-04_11_3,154.0,157.73637
2068_2016-05-04_12_3,144.0,143.83388
2068_2016-05-04_13_3,182.0,169.67996
2068_2016-05-04_14_3,189.0,164.58917
2068_2016-05-04_15_3,133.0,131.18571
2068_2016-05-04_16_3,180.0,131.9146
2068_2016-05-04_17_3,75.0,133.11574
2068_2016-05-04_18_3,213.0,145.55185
2068_2016-05-04_19_3,191.0,131.12712
2068_2016-05-04_20_3,140.0,133.04605
2068_2016-05-04_21_3,73.0,64.854195
2068_2016-05-04_22_3,26.0,39.46634
2068_2016-05-04_23_3,0.0,10.085512
2068_2016-05-05_0_3,0.0,7.497691
2068_2016-05-05_1_3,0.0,6.2271795
2068_2016-05-05_2_3,1.0,19.76342
2068_2016-05-05_3_3,56.0,75.849815
2068_2016-05-05_4_3,87.0,70.71557
2068_2016-05-05_5_3,51.0,53.99913
2068_2016-05-05_6_3,51.0,48.46013
2068_2016-05-05_7_3,49.0,57.390903
2068_2016-05-05_8_3,109.0,95.08504
2068_2016-05-05_9_3,91.0,95.655014
2068_2016-05-05_10_3,131.0,136.04855
2068_2016-05-05_11_3,170.0,164.17856
2068_2016-05-05_12_3,160.0,146.97185
2068_2016-05-05_13_3,163.0,168.918
2068_2016-05-05_14_3,207.0,176.45604
2068_2016-05-05_15_3,171.0,137.42381
2068_2016-05-05_16_3,108.0,144.65399
2068_2016-05-05_17_3,101.0,134.76924
2068_2016-05-05_18_3,180.0,162.86041
2068_2016-05-05_19_3,133.0,155.85013
2068_2016-05-05_20_3,167.0,148.40564
2068_2016-05-05_21_3,75.0,83.91939
2068_2016-05-05_22_3,33.0,39.039997
2068_2016-05-05_23_3,1.0,14.681333
2068_2016-05-06_0_3,0.0,3.254709
2068_2016-05-06_1_3,0.0,3.504073
2068_2016-05-06_2_3,3.0,15.166586
2068_2016-05-06_3_3,80.0,67.85996
2068_2016-05-06_4_3,66.0,70.00783
2068_2016-05-06_5_3,33.0,56.88044
2068_2016-05-06_6_3,45.0,53.727657
2068_2016-05-06_7_3,66.0,61.082592
2068_2016-05-06_8_3,87.0,92.15364
2068_2016-05-06_9_3,56.0,96.70803
2068_2016-05-06_10_3,100.0,136.5965
2068_2016-05-06_11_3,138.0,170.44708
2068_2016-05-06_12_3,187.0,153.63577
2068_2016-05-06_13_3,170.0,163.18173
2068_2016-05-06_14_3,110.0,167.41006
2068_2016-05-06_15_3,154.0,139.82166
2068_2016-05-06_16_3,57.0,128.22766
2068_2016-05-06_17_3,74.0,123.99273
2068_2016-05-06_18_3,159.0,160.51118
2068_2016-05-06_19_3,111.0,137.27072
2068_2016-05-06_20_3,134.0,146.90097
2068_2016-05-06_21_3,83.0,79.90194
2068_2016-05-06_22_3,38.0,25.549742
2068_2016-05-06_23_3,9.0,12.417879
2068_2016-05-07_0_3,6.0,2.5245163
2068_2016-05-07_1_3,0.0,4.5898676
2068_2016-05-07_2_3,7.0,4.5422015
2068_2016-05-07_3_3,53.0,50.719666
2068_2016-05-07_4_3,61.0,52.3581
2068_2016-05-07_5_3,34.0,31.040918
2068_2016-05-07_6_3,49.0,34.518074
2068_2016-05-07_7_3,67.0,57.26789
2068_2016-05-07_8_3,72.0,88.82322
2068_2016-05-07_9_3,72.0,75.72684
2068_2016-05-07_10_3,101.0,112.6353
2068_2016-05-07_11_3,137.0,151.48254
2068_2016-05-07_12_3,120.0,149.7262
2068_2016-05-07_13_3,180.0,148.1241
2068_2016-05-07_14_3,121.0,157.6933
2068_2016-05-07_15_3,94.0,125.430145
2068_2016-05-07_16_3,90.0,113.266716
2068_2016-05-07_17_3,128.0,106.49539
2068_2016-05-07_18_3,65.0,125.60401
2068_2016-05-07_19_3,99.0,122.478195
2068_2016-05-07_20_3,148.0,117.68766
2068_2016-05-07_21_3,19.0,41.9425
2068_2016-05-07_22_3,8.0,14.809576
2068_2016-05-07_23_3,4.0,7.672835
2068_2016-05-08_0_3,0.0,3.0526996
2068_2016-05-08_1_3,0.0,4.071847
2068_2016-05-08_2_3,27.0,6.931815
2068_2016-05-08_3_3,27.0,42.585518
2068_2016-05-08_4_3,44.0,45.208477
2068_2016-05-08_5_3,41.0,39.999672
2068_2016-05-08_6_3,30.0,31.10923
2068_2016-05-08_7_3,71.0,56.526264
2068_2016-05-08_8_3,116.0,82.522705
2068_2016-05-08_9_3,69.0,83.36911
2068_2016-05-08_10_3,158.0,125.437454
2068_2016-05-08_11_3,210.0,171.33752
2068_2016-05-08_12_3,161.0,160.79855
2068_2016-05-08_13_3,189.0,184.68938
2068_2016-05-08_14_3,118.0,181.44373
2068_2016-05-08_15_3,136.0,159.70444
2068_2016-05-08_16_3,175.0,150.46057
2068_2016-05-08_17_3,198.0,158.94852
2068_2016-05-08_18_3,197.0,173.62903
2068_2016-05-08_19_3,160.0,164.39876
2068_2016-05-08_20_3,175.0,180.81805
2068_2016-05-08_21_3,123.0,88.3184
2068_2016-05-08_22_3,54.0,45.259686
2068_2016-05-08_23_3,1.0,6.161195
2068_2016-05-09_0_3,15.0,1.29329
2068_2016-05-09_1_3,0.0,3.2800894
2068_2016-05-09_2_3,36.0,21.079771
2068_2016-05-09_3_3,104.0,78.30459
2068_2016-05-09_4_3,61.0,78.291115
2068_2016-05-09_5_3,59.0,56.616497
2068_2016-05-09_6_3,68.0,62.107105
2068_2016-05-09_7_3,103.0,84.78267
2068_2016-05-09_8_3,114.0,106.64619
2068_2016-05-09_9_3,64.0,96.46921
2068_2016-05-09_10_3,125.0,150.71918
2068_2016-05-09_11_3,218.0,180.8187
2068_2016-05-09_12_3,166.0,167.69514
2068_2016-05-09_13_3,192.0,184.95526
2068_2016-05-09_14_3,175.0,171.29643
2068_2016-05-09_15_3,101.0,152.69356
2068_2016-05-09_16_3,140.0,140.95827
2068_2016-05-09_17_3,173.0,156.37718
2068_2016-05-09_18_3,170.0,163.3652
2068_2016-05-09_19_3,91.0,154.74825
2068_2016-05-09_20_3,141.0,156.48363
2068_2016-05-09_21_3,65.0,66.64906
2068_2016-05-09_22_3,47.0,32.910503
2068_2016-05-09_23_3,0.0,12.989645
2068_2016-05-10_0_3,0.0,6.8396077
2068_2016-05-10_1_3,0.0,2.1555831
2068_2016-05-10_2_3,11.0,16.222408
2068_2016-05-10_3_3,75.0,67.89743
2068_2016-05-10_4_3,58.0,57.43366
2068_2016-05-10_5_3,31.0,48.680492
2068_2016-05-10_6_3,59.0,51.613346
2068_2016-05-10_7_3,77.0,71.2829
2068_2016-05-10_8_3,77.0,91.08382
2068_2016-05-10_9_3,66.0,67.93033
2068_2016-05-10_10_3,126.0,118.10667
2068_2016-05-10_11_3,140.0,156.54887
2068_2016-05-10_12_3,109.0,141.13033
2068_2016-05-10_13_3,138.0,166.70027
2068_2016-05-10_14_3,130.0,152.6492
